,MECS_NAICS,MECS_Region,MECS_FT_byp,MECS_FT,End_use,Byp_fraction
1187,333,Midwest,Steam,Other,Process Heating,0.0
1188,333,Northeast,Steam,Other,CHP and/or Cogeneration Process,0.0
1189,333,Northeast,Steam,Other,Conventional Boiler Use,0.0
1190,333,Northeast,Steam,Other,Process Heating,0.0
1191,333,South,Steam,Other,CHP and/or Cogeneration Process,0.9
1192,333,South,Steam,Other,Conventional Boiler Use,0.1
1193,333,South,Steam,Other,Process Heating,0.0
1194,333,US,Steam,Other,CHP and/or Cogeneration Process,0.4049999937973916
1195,333,US,Steam,Other,Conventional Boiler Use,0.04499999931082129
1196,333,US,Steam,Other,Process Heating,0.0
1197,333,West,Steam,Other,CHP and/or Cogeneration Process,0.0
1198,333,West,Steam,Other,Conventional Boiler Use,0.0
1199,333,West,Steam,Other,Process Heating,0.0
1200,334,Midwest,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
1201,334,Midwest,Waste_gas,Other,Conventional Boiler Use,0.0
1202,334,Midwest,Waste_gas,Other,Process Heating,0.0
1203,334,Northeast,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
1204,334,Northeast,Waste_gas,Other,Conventional Boiler Use,0.0
1205,334,Northeast,Waste_gas,Other,Process Heating,0.0
1206,334,South,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
1207,334,South,Waste_gas,Other,Conventional Boiler Use,0.0
1208,334,South,Waste_gas,Other,Process Heating,0.0
1209,334,US,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
1210,334,US,Waste_gas,Other,Conventional Boiler Use,0.0
1211,334,US,Waste_gas,Other,Process Heating,0.0
1212,334,West,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
1213,334,West,Waste_gas,Other,Conventional Boiler Use,0.0
1214,334,West,Waste_gas,Other,Process Heating,0.0
1215,334,Midwest,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
1216,334,Midwest,Petroleum_coke,Other,Conventional Boiler Use,0.0
1217,334,Midwest,Petroleum_coke,Other,Process Heating,0.0
1218,334,Northeast,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
1219,334,Northeast,Petroleum_coke,Other,Conventional Boiler Use,0.0
1220,334,Northeast,Petroleum_coke,Other,Process Heating,0.0
1221,334,South,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
1222,334,South,Petroleum_coke,Other,Conventional Boiler Use,0.0
1223,334,South,Petroleum_coke,Other,Process Heating,0.0
1224,334,US,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
1225,334,US,Petroleum_coke,Other,Conventional Boiler Use,0.0
1226,334,US,Petroleum_coke,Other,Process Heating,0.0
1227,334,West,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
1228,334,West,Petroleum_coke,Other,Conventional Boiler Use,0.0
1229,334,West,Petroleum_coke,Other,Process Heating,0.0
1230,334,Midwest,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
1231,334,Midwest,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
1232,334,Midwest,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
1233,334,Northeast,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
1234,334,Northeast,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
1235,334,Northeast,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
1236,334,South,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
1237,334,South,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
1238,334,South,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
1239,334,US,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
1240,334,US,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
1241,334,US,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
1242,334,West,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
1243,334,West,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
1244,334,West,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
1245,334,Midwest,Biomass,Other,CHP and/or Cogeneration Process,0.0
1246,334,Midwest,Biomass,Other,Conventional Boiler Use,0.0
1247,334,Midwest,Biomass,Other,Process Heating,0.0
1248,334,Northeast,Biomass,Other,CHP and/or Cogeneration Process,0.0
1249,334,Northeast,Biomass,Other,Conventional Boiler Use,0.0
1250,334,Northeast,Biomass,Other,Process Heating,0.0
1251,334,South,Biomass,Other,CHP and/or Cogeneration Process,0.0
1252,334,South,Biomass,Other,Conventional Boiler Use,0.0
1253,334,South,Biomass,Other,Process Heating,0.0
1254,334,US,Biomass,Other,CHP and/or Cogeneration Process,0.0
1255,334,US,Biomass,Other,Conventional Boiler Use,0.0
1256,334,US,Biomass,Other,Process Heating,0.0
1257,334,West,Biomass,Other,CHP and/or Cogeneration Process,0.0
1258,334,West,Biomass,Other,Conventional Boiler Use,0.0
1259,334,West,Biomass,Other,Process Heating,0.0
1260,334,Midwest,Steam,Other,CHP and/or Cogeneration Process,0.9
1261,334,Midwest,Steam,Other,Conventional Boiler Use,0.1
1262,334,Midwest,Steam,Other,Process Heating,0.0
1263,334,Northeast,Steam,Other,CHP and/or Cogeneration Process,0.9
1264,334,Northeast,Steam,Other,Conventional Boiler Use,0.1
1265,334,Northeast,Steam,Other,Process Heating,0.0
1266,334,South,Steam,Other,CHP and/or Cogeneration Process,0.9
1267,334,South,Steam,Other,Conventional Boiler Use,0.1
1268,334,South,Steam,Other,Process Heating,0.0
1269,334,US,Steam,Other,CHP and/or Cogeneration Process,0.9
1270,334,US,Steam,Other,Conventional Boiler Use,0.1
1271,334,US,Steam,Other,Process Heating,0.0
1272,334,West,Steam,Other,CHP and/or Cogeneration Process,0.9
1273,334,West,Steam,Other,Conventional Boiler Use,0.1
1274,334,West,Steam,Other,Process Heating,0.0
1275,335,Midwest,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
1276,335,Midwest,Waste_gas,Other,Conventional Boiler Use,0.0
1277,335,Midwest,Waste_gas,Other,Process Heating,0.0
1278,335,Northeast,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
1279,335,Northeast,Waste_gas,Other,Conventional Boiler Use,0.0
1280,335,Northeast,Waste_gas,Other,Process Heating,0.0
1281,335,South,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
1282,335,South,Waste_gas,Other,Conventional Boiler Use,0.0
1283,335,South,Waste_gas,Other,Process Heating,0.0
1284,335,US,Waste_gas,Other,CHP and/or Cogeneration Process,0.04285714346535352
1285,335,US,Waste_gas,Other,Conventional Boiler Use,0.004761904829483725
1286,335,US,Waste_gas,Other,Process Heating,0.0
1287,335,West,Waste_gas,Other,CHP and/or Cogeneration Process,0.9
1288,335,West,Waste_gas,Other,Conventional Boiler Use,0.1
1289,335,West,Waste_gas,Other,Process Heating,0.0
1290,335,Midwest,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
1291,335,Midwest,Petroleum_coke,Other,Conventional Boiler Use,0.0
1292,335,Midwest,Petroleum_coke,Other,Process Heating,0.0
1293,335,Northeast,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
1294,335,Northeast,Petroleum_coke,Other,Conventional Boiler Use,0.0
1295,335,Northeast,Petroleum_coke,Other,Process Heating,0.0
1296,335,South,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
1297,335,South,Petroleum_coke,Other,Conventional Boiler Use,0.0
1298,335,South,Petroleum_coke,Other,Process Heating,0.0
1299,335,US,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
1300,335,US,Petroleum_coke,Other,Conventional Boiler Use,0.0
1301,335,US,Petroleum_coke,Other,Process Heating,0.0
1302,335,West,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
1303,335,West,Petroleum_coke,Other,Conventional Boiler Use,0.0
1304,335,West,Petroleum_coke,Other,Process Heating,0.0
1305,335,Midwest,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
1306,335,Midwest,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
1307,335,Midwest,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
1308,335,Northeast,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.9
1309,335,Northeast,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.1
1310,335,Northeast,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
1311,335,South,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
1312,335,South,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
1313,335,South,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
1314,335,US,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.04285714346535352
1315,335,US,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.004761904829483725
1316,335,US,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
1317,335,West,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
1318,335,West,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
1319,335,West,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
1320,335,Midwest,Biomass,Other,CHP and/or Cogeneration Process,0.0
1321,335,Midwest,Biomass,Other,Conventional Boiler Use,0.0
1322,335,Midwest,Biomass,Other,Process Heating,0.0
1323,335,Northeast,Biomass,Other,CHP and/or Cogeneration Process,0.0
1324,335,Northeast,Biomass,Other,Conventional Boiler Use,0.0
1325,335,Northeast,Biomass,Other,Process Heating,0.0
1326,335,South,Biomass,Other,CHP and/or Cogeneration Process,0.0
1327,335,South,Biomass,Other,Conventional Boiler Use,0.0
1328,335,South,Biomass,Other,Process Heating,0.0
1329,335,US,Biomass,Other,CHP and/or Cogeneration Process,0.0
1330,335,US,Biomass,Other,Conventional Boiler Use,0.0
1331,335,US,Biomass,Other,Process Heating,0.0
1332,335,West,Biomass,Other,CHP and/or Cogeneration Process,0.0
1333,335,West,Biomass,Other,Conventional Boiler Use,0.0
1334,335,West,Biomass,Other,Process Heating,0.0
1335,335,Midwest,Steam,Other,CHP and/or Cogeneration Process,0.9
1336,335,Midwest,Steam,Other,Conventional Boiler Use,0.1
1337,335,Midwest,Steam,Other,Process Heating,0.0
1338,335,Northeast,Steam,Other,CHP and/or Cogeneration Process,0.0
1339,335,Northeast,Steam,Other,Conventional Boiler Use,0.0
1340,335,Northeast,Steam,Other,Process Heating,0.0
1341,335,South,Steam,Other,CHP and/or Cogeneration Process,0.9
1342,335,South,Steam,Other,Conventional Boiler Use,0.1
1343,335,South,Steam,Other,Process Heating,0.0
1344,335,US,Steam,Other,CHP and/or Cogeneration Process,0.814285713069293
1345,335,US,Steam,Other,Conventional Boiler Use,0.09047619034103255
1346,335,US,Steam,Other,Process Heating,0.0
1347,335,West,Steam,Other,CHP and/or Cogeneration Process,0.0
1348,335,West,Steam,Other,Conventional Boiler Use,0.0
1349,335,West,Steam,Other,Process Heating,0.0
1350,336,Midwest,Waste_gas,Other,CHP and/or Cogeneration Process,0.43902439008434213
1351,336,Midwest,Waste_gas,Other,Conventional Boiler Use,0.04878048778714913
1352,336,Midwest,Waste_gas,Other,Process Heating,0.0
1353,336,Northeast,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
1354,336,Northeast,Waste_gas,Other,Conventional Boiler Use,0.0
1355,336,Northeast,Waste_gas,Other,Process Heating,0.0
1356,336,South,Waste_gas,Other,CHP and/or Cogeneration Process,0.030000000447034835
1357,336,South,Waste_gas,Other,Conventional Boiler Use,0.0033333333830038708
1358,336,South,Waste_gas,Other,Process Heating,0.0
1359,336,US,Waste_gas,Other,CHP and/or Cogeneration Process,0.3956043955396158
1360,336,US,Waste_gas,Other,Conventional Boiler Use,0.043956043948846196
1361,336,US,Waste_gas,Other,Process Heating,0.0
1362,336,West,Waste_gas,Other,CHP and/or Cogeneration Process,0.8549999892711639
1363,336,West,Waste_gas,Other,Conventional Boiler Use,0.0949999988079071
1364,336,West,Waste_gas,Other,Process Heating,0.0
1365,336,Midwest,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
1366,336,Midwest,Petroleum_coke,Other,Conventional Boiler Use,0.0
1367,336,Midwest,Petroleum_coke,Other,Process Heating,0.0
1368,336,Northeast,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
1369,336,Northeast,Petroleum_coke,Other,Conventional Boiler Use,0.0
1370,336,Northeast,Petroleum_coke,Other,Process Heating,0.0
1371,336,South,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
1372,336,South,Petroleum_coke,Other,Conventional Boiler Use,0.0
1373,336,South,Petroleum_coke,Other,Process Heating,0.0
1374,336,US,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
1375,336,US,Petroleum_coke,Other,Conventional Boiler Use,0.0
1376,336,US,Petroleum_coke,Other,Process Heating,0.0
1377,336,West,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
1378,336,West,Petroleum_coke,Other,Conventional Boiler Use,0.0
1379,336,West,Petroleum_coke,Other,Process Heating,0.0
1380,336,Midwest,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.021951219831315767
1381,336,Midwest,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0024390244257017518
1382,336,Midwest,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
1383,336,Northeast,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
1384,336,Northeast,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
1385,336,Northeast,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
1386,336,South,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
1387,336,South,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
1388,336,South,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
1389,336,US,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.009890110035864517
1390,336,US,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0010989011150960575
1391,336,US,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
1392,336,West,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
1393,336,West,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
1394,336,West,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
1395,336,Midwest,Biomass,Other,CHP and/or Cogeneration Process,0.0
1396,336,Midwest,Biomass,Other,Conventional Boiler Use,0.0
1397,336,Midwest,Biomass,Other,Process Heating,0.0
1398,336,Northeast,Biomass,Other,CHP and/or Cogeneration Process,0.0
1399,336,Northeast,Biomass,Other,Conventional Boiler Use,0.0
1400,336,Northeast,Biomass,Other,Process Heating,0.0
1401,336,South,Biomass,Other,CHP and/or Cogeneration Process,0.0
1402,336,South,Biomass,Other,Conventional Boiler Use,0.0
1403,336,South,Biomass,Other,Process Heating,0.0
1404,336,US,Biomass,Other,CHP and/or Cogeneration Process,0.0
1405,336,US,Biomass,Other,Conventional Boiler Use,0.0
1406,336,US,Biomass,Other,Process Heating,0.0
1407,336,West,Biomass,Other,CHP and/or Cogeneration Process,0.0
1408,336,West,Biomass,Other,Conventional Boiler Use,0.0
1409,336,West,Biomass,Other,Process Heating,0.0
1410,336,Midwest,Steam,Other,CHP and/or Cogeneration Process,0.43902439008434213
1411,336,Midwest,Steam,Other,Conventional Boiler Use,0.04878048778714913
1412,336,Midwest,Steam,Other,Process Heating,0.0
1413,336,Northeast,Steam,Other,CHP and/or Cogeneration Process,0.9
1414,336,Northeast,Steam,Other,Conventional Boiler Use,0.1
1415,336,Northeast,Steam,Other,Process Heating,0.0
1416,336,South,Steam,Other,CHP and/or Cogeneration Process,0.8699999995529653
1417,336,South,Steam,Other,Conventional Boiler Use,0.09666666661699613
1418,336,South,Steam,Other,Process Heating,0.0
1419,336,US,Steam,Other,CHP and/or Cogeneration Process,0.49450549442451974
1420,336,US,Steam,Other,Conventional Boiler Use,0.05494505493605775
1421,336,US,Steam,Other,Process Heating,0.0
1422,336,West,Steam,Other,CHP and/or Cogeneration Process,0.04500001072883606
1423,336,West,Steam,Other,Conventional Boiler Use,0.005000001192092896
1424,336,West,Steam,Other,Process Heating,0.0
1425,337,Midwest,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
1426,337,Midwest,Waste_gas,Other,Conventional Boiler Use,0.0
1427,337,Midwest,Waste_gas,Other,Process Heating,0.0
1428,337,Northeast,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
1429,337,Northeast,Waste_gas,Other,Conventional Boiler Use,0.0
1430,337,Northeast,Waste_gas,Other,Process Heating,0.0
1431,337,South,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
1432,337,South,Waste_gas,Other,Conventional Boiler Use,0.0
1433,337,South,Waste_gas,Other,Process Heating,0.0
1434,337,US,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
1435,337,US,Waste_gas,Other,Conventional Boiler Use,0.0
1436,337,US,Waste_gas,Other,Process Heating,0.0
1437,337,West,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
1438,337,West,Waste_gas,Other,Conventional Boiler Use,0.0
1439,337,West,Waste_gas,Other,Process Heating,0.0
1440,337,Midwest,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
1441,337,Midwest,Petroleum_coke,Other,Conventional Boiler Use,0.0
1442,337,Midwest,Petroleum_coke,Other,Process Heating,0.0
1443,337,Northeast,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
1444,337,Northeast,Petroleum_coke,Other,Conventional Boiler Use,0.0
1445,337,Northeast,Petroleum_coke,Other,Process Heating,0.0
1446,337,South,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
1447,337,South,Petroleum_coke,Other,Conventional Boiler Use,0.0
1448,337,South,Petroleum_coke,Other,Process Heating,0.0
1449,337,US,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
1450,337,US,Petroleum_coke,Other,Conventional Boiler Use,0.0
1451,337,US,Petroleum_coke,Other,Process Heating,0.0
1452,337,West,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
1453,337,West,Petroleum_coke,Other,Conventional Boiler Use,0.0
1454,337,West,Petroleum_coke,Other,Process Heating,0.0
1455,337,Midwest,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
1456,337,Midwest,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
1457,337,Midwest,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
1458,337,Northeast,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.22500001117587104
1459,337,Northeast,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.02500000124176345
1460,337,Northeast,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
1461,337,South,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.040909093264336525
1462,337,South,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.004545454807148503
