,NAICS,Description,Utilization Rate,UR_Standard Error,Weekly_op_hours,Hours_Standard Error,Q,Year
1300,3159,Apparel accessories and other apparel mfg.,75.226216271,6.3905692994,41.422947,1.3360292775,q4,2012
1301,3161,Leather and hide tanning and finishing,73.261561868,1.481141198,64.93644,10.114356016,q4,2012
1302,3162,Footwear mfg.,72.072003575,5.3231121076,42.473746999999996,1.3136194069,q4,2012
1303,3169,Other leather and allied product mfg.,36.114844001,3.8636378496,41.468357,2.0421783507,q4,2012
1304,3211,Sawmills and wood preservation,57.353842171,5.8543860493,47.865337,2.7671881545,q4,2012
1305,3212,"Veneer, plywood, and engineered wood product mfg.",59.059015377,6.2012043974,64.891014,8.4577913908,q4,2012
1306,3219,Other wood product mfg.,59.57897166,2.3313190301,45.579117,2.1750472974,q4,2012
1307,32211,Pulp mills,82.819741621,8.9980873732,139.41272,17.434357206,q4,2012
1308,32212,Paper mills,80.623406804,4.147952672,145.93855,8.4169657438,q4,2012
1309,32213,Paperboard mills,84.020310886,7.078788448,146.32867,10.567143802,q4,2012
1310,3222,Converted paper product mfg.,70.149934364,2.2481805703,92.56227,6.9782132677,q4,2012
1311,3231,Printing and related support activities,60.549025192,3.1900431409,61.11956800000001,4.0379859002,q4,2012
1312,32411,Petroleum refineries,86.523429314,1.5046330111,164.44078000000002,1.0649467295,q4,2012
1313,32511,Petrochemical mfg.,81.888632117,3.744141559,168.0,0.0,q4,2012
1314,325193,Ethyl alcohol mfg.,85.799008173,4.6037817029,167.92004,0.0743444623,q4,2012
1315,325211,Plastics material and resin mfg.,63.393903557,5.5474854859,75.02237,15.653294562,q4,2012
1316,325212,Synthetic rubber mfg.,56.811805645,5.6002179476,96.29451999999999,5.7744849802,q4,2012
1317,32522,Artificial and synthetic fibers and filaments mfg.,60.945880719,11.393685642,129.29944,6.8288978909,q4,2012
1318,32531,Fertilizer mfg.,62.457933282,7.2064807518,109.37086000000001,25.809793883,q4,2012
1319,32532,Pesticide and other agricultural chemical mfg.,56.226161535,7.9713213178,58.908722,11.930085848,q4,2012
1320,3254,Pharmaceutical and medicine mfg.,63.704900528,3.4894947058,65.27072,11.02777686,q4,2012
1321,3255,"Paint, coating, and adhesive mfg.",64.350318227,3.4297926716,60.385459999999995,6.8888928778,q4,2012
1322,3256,"Soap, cleaning compound, and toilet preparation mfg.",53.771827793,4.67918064,78.31423000000001,10.987267049,q4,2012
1323,3259,Other chemical product and preparation mfg.,62.119812606,3.2296277675,74.190834,10.717898995,q4,2012
1324,3261,Plastics product mfg.,61.986500393,3.922742289,80.07133,5.9411284229,q4,2012
1325,32621,Tire mfg.,82.11604942,1.7061595255,63.5436,14.051575464,q4,2012
1326,3271,Clay product and refractory mfg.,48.276926673,6.4167002024,88.92724,14.769723912,q4,2012
1327,3272,Glass and glass product mfg.,75.411858591,3.878236892,97.1096,11.228534162,q4,2012
1328,32731,Cement mfg.,67.670562421,3.623483521,155.16304,5.5589917753,q4,2012
1329,3274,Lime and gypsum product mfg.,56.203154464,8.3469924084,68.51264,16.398679233,q4,2012
1330,3279,Other nonmetallic mineral product mfg,53.102379564,9.4701897231,44.353535,2.4613734729,q4,2012
1331,3313,Alumina and aluminum production and processing,81.91363406,5.3128502154,136.70639,9.4385033747,q4,2012
1332,3314,Nonferrous metal (except aluminum) production and processing,54.530557193,2.7571260406,87.127045,14.592098646,q4,2012
1333,3315,Foundries,68.907911022,2.0059301011,66.01859,8.6266894066,q4,2012
1334,3331,"Agriculture, construction, and mining machinery mfg.",72.775572934,2.1026251304,81.26977,11.936416947,q4,2012
1335,3332,Industrial machinery mfg.,59.44315994,5.2162422924,55.376456999999995,4.9445502456,q4,2012
1336,3333,Commercial and service industry machinery mfg.,77.652562984,2.4562691569,64.416084,12.026830422,q4,2012
1337,3334,"Ventilation, heating, air-conditioning, and commercial refrigeration equipment mfg.",54.079391639,2.9605483245,52.91864399999999,4.6681650238,q4,2012
1338,3335,Metalworking machinery mfg.,75.882142427,2.8068854467,63.51725,5.1120026981,q4,2012
1339,3336,"Engine, turbine, and power transmission equipment mfg.",73.720980218,1.5936078479,86.321396,12.247247763,q4,2012
1340,3339,Other general purpose machinery mfg.,63.351485722,4.4928226959,54.291622,4.0376625082,q4,2012
1341,3341,Computer and peripheral equipment mfg.,60.323579764,4.8507688271,59.780952,11.564235312,q4,2012
1342,3342,Communications equipment mfg.,68.786595076,4.4455978311,67.857704,9.3914517353,q4,2012
1343,334411,Electron tube mfg.,57.779133272,1.8900173557,60.756035,9.2472100769,q4,2012
1344,334413,Semiconductor and related device mfg.,68.231043001,4.2886413052,56.63876,9.6113391365,q4,2012
1345,3345,"Navigational, measuring, electromedical, and control instruments mfg.",71.020844165,3.0617301212,52.798519999999996,4.5162175769,q4,2012
1346,3351,Electric lighting equipment mfg.,58.236530824,4.5315883209,39.55969,4.157937448,q4,2012
1347,3352,Household appliance mfg.,56.574712453,6.9526792536,50.79442,6.3780861792,q4,2012
1348,336111,Automobile mfg.,75.904790081,1.4932384896,84.068214,9.4756661517,q4,2012
1349,336112,Light truck and utility vehicle mfg.,92.961421154,1.7076866602,101.3995,2.5479043913,q4,2012
1350,33612,Heavy duty truck mfg.,48.558009529,2.9348770213,62.892876,3.9617474818,q4,2012
1351,3362,Motor vehicle body and trailer mfg.,60.44494471,5.4210571742,48.367714,4.8922937021,q4,2012
1352,3363,Motor vehicle parts mfg.,66.784914799,5.8397793513,84.33094,7.0757116391,q4,2012
1353,3364,Aerospace product and parts mfg.,81.262306675,1.7926312111,73.25928499999999,17.924342348,q4,2012
1354,3371,Household and institutional furniture and kitchen cabinet mfg.,59.822000078,2.7203257833,42.589417,1.1538927975,q4,2012
1355,3372,Office furniture (incl. fixtures) mfg.,61.91852155,3.6241151239,50.255584999999996,4.3541532184,q4,2012
1356,3379,Other furniture related product mfg.,67.235382092,3.8501244572,54.898865,6.5299061883,q4,2012
1357,3391,Medical equipment and supplies mfg.,69.68006864,3.1684089851,54.487705000000005,5.96228597,q4,2012
1358,33999,All other miscellaneous mfg.,79.77112177,6.6243136305,63.261669999999995,9.7463458807,q4,2012
1359,51112,Periodical publishers,79.678443407,4.7027389037,51.12438,12.097302554,q4,2012
1360,3111,"Animal food, bakery and tortilla mfg, seafood product preparation and packaging",69.138035325,3.0564961508,89.97811,6.2868612285,q1,2012
1361,3111,"Animal food, bakery and tortilla mfg, seafood product preparation and packaging",68.241343969,2.6251513083,92.126175,6.8967795822,q2,2012
1362,3111,"Animal food, bakery and tortilla mfg, seafood product preparation and packaging",68.245514158,3.0432174997,92.31603,6.7254302692,q3,2012
1363,3111,"Animal food, bakery and tortilla mfg, seafood product preparation and packaging",70.585203289,3.4093069446,92.11616,6.4515716142,q4,2012
1364,3117,"Animal food, bakery and tortilla mfg, seafood product preparation and packaging",69.138035325,3.0564961508,89.97811,6.2868612285,q1,2012
1365,3117,"Animal food, bakery and tortilla mfg, seafood product preparation and packaging",68.241343969,2.6251513083,92.126175,6.8967795822,q2,2012
1366,3117,"Animal food, bakery and tortilla mfg, seafood product preparation and packaging",68.245514158,3.0432174997,92.31603,6.7254302692,q3,2012
1367,3117,"Animal food, bakery and tortilla mfg, seafood product preparation and packaging",70.585203289,3.4093069446,92.11616,6.4515716142,q4,2012
1368,3118,"Animal food, bakery and tortilla mfg, seafood product preparation and packaging",69.138035325,3.0564961508,89.97811,6.2868612285,q1,2012
1369,3118,"Animal food, bakery and tortilla mfg, seafood product preparation and packaging",68.241343969,2.6251513083,92.126175,6.8967795822,q2,2012
1370,3118,"Animal food, bakery and tortilla mfg, seafood product preparation and packaging",68.245514158,3.0432174997,92.31603,6.7254302692,q3,2012
1371,3118,"Animal food, bakery and tortilla mfg, seafood product preparation and packaging",70.585203289,3.4093069446,92.11616,6.4515716142,q4,2012
1372,3112,"Grain and oilseed milling, dairy, and animal slaughtering and processing",83.114175841,3.2876161616,92.1175,8.0036033235,q1,2012
1373,3112,"Grain and oilseed milling, dairy, and animal slaughtering and processing",79.817547439,2.01648468,89.473434,7.498504003,q2,2012
1374,3112,"Grain and oilseed milling, dairy, and animal slaughtering and processing",79.931489595,2.9546915583,90.331184,8.0597100567,q3,2012
1375,3112,"Grain and oilseed milling, dairy, and animal slaughtering and processing",82.618159421,4.3312220581,89.82736,7.7838518194,q4,2012
1376,3115,"Grain and oilseed milling, dairy, and animal slaughtering and processing",83.114175841,3.2876161616,92.1175,8.0036033235,q1,2012
1377,3115,"Grain and oilseed milling, dairy, and animal slaughtering and processing",79.817547439,2.01648468,89.473434,7.498504003,q2,2012
1378,3115,"Grain and oilseed milling, dairy, and animal slaughtering and processing",79.931489595,2.9546915583,90.331184,8.0597100567,q3,2012
1379,3115,"Grain and oilseed milling, dairy, and animal slaughtering and processing",82.618159421,4.3312220581,89.82736,7.7838518194,q4,2012
1380,3116,"Grain and oilseed milling, dairy, and animal slaughtering and processing",83.114175841,3.2876161616,92.1175,8.0036033235,q1,2012
1381,3116,"Grain and oilseed milling, dairy, and animal slaughtering and processing",79.817547439,2.01648468,89.473434,7.498504003,q2,2012
1382,3116,"Grain and oilseed milling, dairy, and animal slaughtering and processing",79.931489595,2.9546915583,90.331184,8.0597100567,q3,2012
1383,3116,"Grain and oilseed milling, dairy, and animal slaughtering and processing",82.618159421,4.3312220581,89.82736,7.7838518194,q4,2012
1384,3113,"Sugar and confectionary product, fruit and vegetable preserving and specialty food mfg.",68.922518329,3.7322317984,80.93306,10.521241658,q1,2012
1385,3113,"Sugar and confectionary product, fruit and vegetable preserving and specialty food mfg.",65.025416113,3.466738439,80.890785,10.190902374,q2,2012
1386,3113,"Sugar and confectionary product, fruit and vegetable preserving and specialty food mfg.",69.909356409,2.2327648284,82.587204,10.279407337,q3,2012
1387,3113,"Sugar and confectionary product, fruit and vegetable preserving and specialty food mfg.",68.436667422,3.3400115335,79.84788499999999,9.5141094335,q4,2012
1388,3114,"Sugar and confectionary product, fruit and vegetable preserving and specialty food mfg.",68.922518329,3.7322317984,80.93306,10.521241658,q1,2012
1389,3114,"Sugar and confectionary product, fruit and vegetable preserving and specialty food mfg.",65.025416113,3.466738439,80.890785,10.190902374,q2,2012
1390,3114,"Sugar and confectionary product, fruit and vegetable preserving and specialty food mfg.",69.909356409,2.2327648284,82.587204,10.279407337,q3,2012
1391,3114,"Sugar and confectionary product, fruit and vegetable preserving and specialty food mfg.",68.436667422,3.3400115335,79.84788499999999,9.5141094335,q4,2012
1392,31193,Other food mfg.,62.103571392,2.3609769763,57.564754,4.7889303982,q1,2012
1393,31193,Other food mfg.,64.626506951,2.0689489288,60.06074,5.9862158731,q2,2012
1394,31193,Other food mfg.,69.076144038,1.9684931576,56.849093999999994,4.6179743171,q3,2012
1395,31193,Other food mfg.,67.182988128,2.092681076,56.814175,4.5803423506,q4,2012
1396,31194,Other food mfg.,62.103571392,2.3609769763,57.564754,4.7889303982,q1,2012
1397,31194,Other food mfg.,64.626506951,2.0689489288,60.06074,5.9862158731,q2,2012
1398,31194,Other food mfg.,69.076144038,1.9684931576,56.849093999999994,4.6179743171,q3,2012
1399,31194,Other food mfg.,67.182988128,2.092681076,56.814175,4.5803423506,q4,2012
1400,31199,Other food mfg.,62.103571392,2.3609769763,57.564754,4.7889303982,q1,2012
1401,31199,Other food mfg.,64.626506951,2.0689489288,60.06074,5.9862158731,q2,2012
1402,31199,Other food mfg.,69.076144038,1.9684931576,56.849093999999994,4.6179743171,q3,2012
1403,31199,Other food mfg.,67.182988128,2.092681076,56.814175,4.5803423506,q4,2012
1404,32412,"Paving, roofing, and all other petroleum and coal products mfg.",40.665591563,3.4666353385,57.33264499999999,9.9342468437,q1,2012
1405,32412,"Paving, roofing, and all other petroleum and coal products mfg.",54.272180845,3.9341935776,60.330025,9.4039377995,q2,2012
1406,32412,"Paving, roofing, and all other petroleum and coal products mfg.",52.053122009,3.7299267941,55.67743299999999,8.9591467561,q3,2012
1407,32412,"Paving, roofing, and all other petroleum and coal products mfg.",41.549423796,4.6463014386,60.975480000000005,6.4207228402,q4,2012
1408,32419,"Paving, roofing, and all other petroleum and coal products mfg.",40.665591563,3.4666353385,57.33264499999999,9.9342468437,q1,2012
1409,32419,"Paving, roofing, and all other petroleum and coal products mfg.",54.272180845,3.9341935776,60.330025,9.4039377995,q2,2012
1410,32419,"Paving, roofing, and all other petroleum and coal products mfg.",52.053122009,3.7299267941,55.67743299999999,8.9591467561,q3,2012
1411,32419,"Paving, roofing, and all other petroleum and coal products mfg.",41.549423796,4.6463014386,60.975480000000005,6.4207228402,q4,2012
1412,325191,"Gum, wood chemical, cyclic crude and intermediate, and all other basic organic chemical mfg.",79.256451588,1.9097213573,137.51895,13.82221525,q1,2012
1413,325191,"Gum, wood chemical, cyclic crude and intermediate, and all other basic organic chemical mfg.",80.027020245,2.3710768466,131.09962,12.459071596,q2,2012
1414,325191,"Gum, wood chemical, cyclic crude and intermediate, and all other basic organic chemical mfg.",77.030016092,2.6012123271,135.37798999999998,14.523840387,q3,2012
1415,325191,"Gum, wood chemical, cyclic crude and intermediate, and all other basic organic chemical mfg.",80.930935766,2.1520705175,134.00975,14.794542295,q4,2012
1416,325192,"Gum, wood chemical, cyclic crude and intermediate, and all other basic organic chemical mfg.",79.256451588,1.9097213573,137.51895,13.82221525,q1,2012
1417,325192,"Gum, wood chemical, cyclic crude and intermediate, and all other basic organic chemical mfg.",80.027020245,2.3710768466,131.09962,12.459071596,q2,2012
1418,325192,"Gum, wood chemical, cyclic crude and intermediate, and all other basic organic chemical mfg.",77.030016092,2.6012123271,135.37798999999998,14.523840387,q3,2012
1419,325192,"Gum, wood chemical, cyclic crude and intermediate, and all other basic organic chemical mfg.",80.930935766,2.1520705175,134.00975,14.794542295,q4,2012
1420,325199,"Gum, wood chemical, cyclic crude and intermediate, and all other basic organic chemical mfg.",79.256451588,1.9097213573,137.51895,13.82221525,q1,2012
1421,325199,"Gum, wood chemical, cyclic crude and intermediate, and all other basic organic chemical mfg.",80.027020245,2.3710768466,131.09962,12.459071596,q2,2012
1422,325199,"Gum, wood chemical, cyclic crude and intermediate, and all other basic organic chemical mfg.",77.030016092,2.6012123271,135.37798999999998,14.523840387,q3,2012
1423,325199,"Gum, wood chemical, cyclic crude and intermediate, and all other basic organic chemical mfg.",80.930935766,2.1520705175,134.00975,14.794542295,q4,2012
1424,32512,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",82.072230355,6.3383522609,148.59232,10.678455363,q1,2012
1425,32512,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",74.727208378,2.9138517385,148.97486999999998,10.606501261,q2,2012
1426,32512,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",67.958724793,3.9667059448,148.20221,11.410934049,q3,2012
1427,32512,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",63.827624836,3.3602183421,142.421,13.625869326,q4,2012
1428,32513,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",82.072230355,6.3383522609,148.59232,10.678455363,q1,2012
1429,32513,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",74.727208378,2.9138517385,148.97486999999998,10.606501261,q2,2012
1430,32513,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",67.958724793,3.9667059448,148.20221,11.410934049,q3,2012
1431,32513,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",63.827624836,3.3602183421,142.421,13.625869326,q4,2012
1432,32518,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",82.072230355,6.3383522609,148.59232,10.678455363,q1,2012
1433,32518,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",74.727208378,2.9138517385,148.97486999999998,10.606501261,q2,2012
1434,32518,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",67.958724793,3.9667059448,148.20221,11.410934049,q3,2012
1435,32518,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",63.827624836,3.3602183421,142.421,13.625869326,q4,2012
1436,32622,All other rubber product (excluding tires) mfg.,73.574230054,4.0530053153,77.30165,11.23377154,q1,2012
1437,32622,All other rubber product (excluding tires) mfg.,73.988345523,3.5873968609,73.00108,10.68948551,q2,2012
1438,32622,All other rubber product (excluding tires) mfg.,68.953940093,3.6798609493,68.495674,8.5898870084,q3,2012
