,carbon_content,carbon_content_uom,facility_id,facility_name,fuel_combusted,fuel_combusted_uom,fuel_type,high_heat_value,high_heat_value_uom,molecular_weight,molecular_weight_uom,month,reporting_year,unit_name
2260,0.57,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,978066.5833,scf/month,Fuel Gas,,,14.25,kg/kg-mole,November,2016,H-3003
2261,0.575,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,21337373.33,scf/month,Fuel Gas,,,14.31,kg/kg-mole,November,2016,H-502
2262,0.48,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,57522853.66,scf/month,Fuel Gas,,,16.31,kg/kg-mole,November,2016,14-H-1401
2263,0.6,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,14100325.22,scf/month,Fuel Gas,,,20.39,kg/kg-mole,November,2016,440h-1
2264,0.5,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,23275826.68,scf/month,Fuel Gas,,,12.47,kg/kg-mole,November,2016,54 H-101
2265,0.48,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,18378329.33,scf/month,Fuel Gas,,,16.31,kg/kg-mole,November,2016,160H-1
2266,0.48,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,9127149.16,scf/month,Fuel Gas,,,16.31,kg/kg-mole,November,2016,160H-2
2267,0.582,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,18575757.92,scf/month,Fuel Gas,,,,,November,2016,H-504
2268,0,kg C per kg,1002384,Santa Ynez Unit (SYU),0,scf/month,Natural Gas (Weighted U.S. Average),,,0,kg/kg-mole,November,2016,GP-POPCO Boilers
2269,0,kg C per kg,1002384,Santa Ynez Unit (SYU),0,scf/month,Natural Gas (Weighted U.S. Average),,,0,kg/kg-mole,November,2016,LFC GTG
2270,0,kg C per kg,1002384,Santa Ynez Unit (SYU),0,scf/month,Natural Gas (Weighted U.S. Average),,,0,kg/kg-mole,November,2016,GP-Sulfinol and GPU Reboilers
2271,0,kg C per kg,1002384,Santa Ynez Unit (SYU),0,scf/month,Natural Gas (Weighted U.S. Average),,,0,kg/kg-mole,November,2016,Duct Burner
2272,0.6425,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,668289077.60,scf/month,Fuel Gas,,,7.3346,kg/kg-mole,November,2016,Furnace 10
2273,0.6273,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,664370564.42,scf/month,Fuel Gas,,,7.3346,kg/kg-mole,November,2016,Furnace 11
2274,0.6425,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,265968175.01,scf/month,Fuel Gas,,,7.7636,kg/kg-mole,November,2016,Furnace 2
2275,0.6425,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,295249781.63,scf/month,Fuel Gas,,,7.7636,kg/kg-mole,November,2016,Furnace 5
2276,0.649750,kg C per kg,1002884,TPC GROUP,78029647.567567600,scf/month,,,,18.550000,kg/kg-mole,November,2016,Boiler 9
2277,0.649750,kg C per kg,1002884,TPC GROUP,18806242.162162200,scf/month,,,,18.550000,kg/kg-mole,November,2016,Boiler 8
2278,0.7388,kg C per kg,1003998,SYCAMORE COGENERATION Facility,650801417,scf/month,Natural Gas (Weighted U.S. Average),,,16.863,kg/kg-mole,November,2016,Unit A
2279,0.7388,kg C per kg,1003998,SYCAMORE COGENERATION Facility,6581394,scf/month,Natural Gas (Weighted U.S. Average),,,16.863,kg/kg-mole,November,2016,Unit B
2280,0.7388,kg C per kg,1003998,SYCAMORE COGENERATION Facility,672259881,scf/month,Natural Gas (Weighted U.S. Average),,,16.863,kg/kg-mole,November,2016,Unit C
2281,0.7388,kg C per kg,1003998,SYCAMORE COGENERATION Facility,5264526,scf/month,Natural Gas (Weighted U.S. Average),,,16.863,kg/kg-mole,November,2016,Unit D
2282,0.81,kg C per kg,1006307,CALCASIEU REFINING COMPANY,1866840.07,scf/month,Fuel Gas,,,44.49,kg/kg-mole,November,2016,H-701 VG
2283,0.75,kg C per kg,1006307,CALCASIEU REFINING COMPANY,39650755.17,scf/month,Fuel Gas,,,22.85,kg/kg-mole,November,2016,H-701
2284,0.75,kg C per kg,1006307,CALCASIEU REFINING COMPANY,49209843.88,scf/month,Fuel Gas,,,22.85,kg/kg-mole,November,2016,H-204
2285,0.75,kg C per kg,1006307,CALCASIEU REFINING COMPANY,117297830.19,scf/month,Fuel Gas,,,22.85,kg/kg-mole,November,2016,H-501
2286,0.75,kg C per kg,1006307,CALCASIEU REFINING COMPANY,25798355.14,scf/month,Fuel Gas,,,22.85,kg/kg-mole,November,2016,H-901
2287,0.802062413,kg C per kg,1004362,PARAMOUNT PETROLEUM CORPORATION,17810742.36,scf/month,,,,25.2243108,kg/kg-mole,November,2016,GP-807
2288,0.817698719,kg C per kg,1004362,PARAMOUNT PETROLEUM CORPORATION,10059360.97,scf/month,,,,29.33238825,kg/kg-mole,November,2016,GP-712
2289,0.5974730,kg C per kg,1003056,"Bridge Energy, LLC - Brea Stearns Facility",0,scf/month,,,,21.757748,kg/kg-mole,November,2016,Microturbines (5 x 68kW)
2290,0.5974730,kg C per kg,1003056,"Bridge Energy, LLC - Brea Stearns Facility",21150800,scf/month,,,,21.757748,kg/kg-mole,November,2016,Turbine 1 (D182)
2291,0.5974730,kg C per kg,1003056,"Bridge Energy, LLC - Brea Stearns Facility",1121160,scf/month,,,,21.757748,kg/kg-mole,November,2016,Stearns Multi-Therm Heater (D86)
2292,0.5974730,kg C per kg,1003056,"Bridge Energy, LLC - Brea Stearns Facility",16844900,scf/month,,,,21.757748,kg/kg-mole,November,2016,Turbine 2 (D189)
2293,0.740,kg C per kg,1004340,"PCS NITROGEN FERTILIZER, L.P.",554886870,scf/month,Natural Gas (Weighted U.S. Average),,,16.70,kg/kg-mole,November,2016,CP-001
2294,,,1004218,Lycoming County Resource Management Services,1161084,scf/month,Landfill Gas,,,28.4,kg/kg-mole,November,2016,GP-002
2295,0.723,kg C per kg,1007844,Paulsboro Refining Company LLC,12560397,scf/month,Fuel Gas,,,21.27,kg/kg-mole,November,2016,CCR F-5 Heater
2296,0.723,kg C per kg,1007844,Paulsboro Refining Company LLC,17672050,scf/month,Fuel Gas,,,21.27,kg/kg-mole,November,2016,CCR F-101 Heater
2297,0.745,kg C per kg,1007844,Paulsboro Refining Company LLC,223537586,scf/month,Fuel Gas,,,18.29,kg/kg-mole,November,2016,A-Boiler
2298,0.6425,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,251832524.99,scf/month,Fuel Gas,,,7.7636,kg/kg-mole,November,2016,Furnace 6
2299,0.6425,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,258235928.76,scf/month,Fuel Gas,,,7.7636,kg/kg-mole,November,2016,Furnace 1
2300,0.6425,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,295550967.70,scf/month,Fuel Gas,,,7.7636,kg/kg-mole,November,2016,Furnace 9
2301,0.745,kg C per kg,1007844,Paulsboro Refining Company LLC,223917750,scf/month,Fuel Gas,,,18.29,kg/kg-mole,November,2016,B-Boiler
2302,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,119545737,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,November,2016,DB-901C
2303,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,95086401,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,November,2016,DB-901B
2304,0.68178,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,188677468,scf/month,Fuel Gas,,,9.95955,kg/kg-mole,November,2016,DDB-901B
2305,0.68178,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,1803154036,scf/month,Fuel Gas,,,9.95955,kg/kg-mole,November,2016,GP-OL2 COMBUSTION
2306,0.5098,kg C per kg,1002565,SAN JOAQUIN REFINING CO INC,5388000,scf/month,,,,23.35,kg/kg-mole,November,2016,H-1 Heater OFG
2307,0.6963,kg C per kg,1002565,SAN JOAQUIN REFINING CO INC,14194490,scf/month,Fuel Gas,,,12.78,kg/kg-mole,November,2016,GP-Refinery Fuel Gas
2308,0.5098,kg C per kg,1002565,SAN JOAQUIN REFINING CO INC,4013000,scf/month,,,,23.35,kg/kg-mole,November,2016,Wicks Oilfield Gas
2309,0.752543885,kg C per kg,1002461,ULTRAMAR INC WILMINGTON REFINERY,543162060.39,scf/month,Fuel Gas,,,23.63599333,kg/kg-mole,November,2016,CP-88FQI945
2310,0.752543885,kg C per kg,1002461,ULTRAMAR INC WILMINGTON REFINERY,10692458.53,scf/month,Fuel Gas,,,23.63599333,kg/kg-mole,November,2016,56-H-1
2311,0.752543885,kg C per kg,1002461,ULTRAMAR INC WILMINGTON REFINERY,114739928.50,scf/month,Fuel Gas,,,23.63599333,kg/kg-mole,November,2016,56-H-2
2312,0.752543885,kg C per kg,1002461,ULTRAMAR INC WILMINGTON REFINERY,60633627.80,scf/month,Fuel Gas,,,23.63599333,kg/kg-mole,November,2016,58-H-1
2313,0.68178,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,426408107,scf/month,Fuel Gas,,,9.95955,kg/kg-mole,November,2016,DDB-105
2314,0.8624,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,16540858,scf/month,Fuel Gas,,,34.5906,kg/kg-mole,November,2016,CP-BOILERS
2315,0.68178,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,175326580,scf/month,Fuel Gas,,,9.95955,kg/kg-mole,November,2016,DDB-901A
2316,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,87722548,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,November,2016,DB-901A
2317,0.614,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,10402231.08,scf/month,Fuel Gas,,,20.52,kg/kg-mole,November,2016,H-1501B
2318,0.575,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,5709485.833,scf/month,Fuel Gas,,,14.31,kg/kg-mole,November,2016,H-505B
2319,0.609,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,10982776.92,scf/month,Fuel Gas,,,20.37,kg/kg-mole,November,2016,H-205
2320,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,269713873,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,November,2016,DB-106
2321,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,248085881,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,November,2016,DB-109
2322,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,254449530,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,November,2016,DB-107
2323,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,135159856,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,November,2016,GP-OL1 COMBUSTION
2324,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,243378672,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,November,2016,DB-105
2325,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,256617627,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,November,2016,DB-108
2326,0.500288,kg C per kg,1000696,Chevron Cogenerating Station,39860423.1,scf/month,Fuel Gas,,,18.06216,kg/kg-mole,November,2016,3
2327,0.500288,kg C per kg,1000696,Chevron Cogenerating Station,38458404.3,scf/month,Fuel Gas,,,18.06216,kg/kg-mole,November,2016,4
2328,0.719131005,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",89952794.88,scf/month,Fuel Gas,,,19.1622725,kg/kg-mole,November,2016,94-GDU
2329,0.75361,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",9199579.57,scf/month,Fuel Gas,,,20.4236,kg/kg-mole,November,2016,HTHC
2330,0.71858,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",75507177.82,scf/month,Fuel Gas,,,19.16307,kg/kg-mole,November,2016,HTHC
2331,0.72834,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",115285466.4,scf/month,Fuel Gas,,,18.07381,kg/kg-mole,November,2016,2004-10
2332,0.72821,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",91107895.2,scf/month,Fuel Gas,,,17.96457,kg/kg-mole,November,2016,94-43
2333,0.72484,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",133589280,scf/month,Fuel Gas,,,18.08781,kg/kg-mole,November,2016,2005-2
2334,0.72681,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",11363850.14,scf/month,Fuel Gas,,,18.11104,kg/kg-mole,November,2016,94-29
2335,0.72513,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",5620654.24,scf/month,Fuel Gas,,,18.06241,kg/kg-mole,November,2016,94-28
2336,0.71818,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",139994920.89,scf/month,Fuel Gas,,,19.163065,kg/kg-mole,November,2016,HCU Frac
2337,0.72778,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",93329587.2,scf/month,Fuel Gas,,,17.95993,kg/kg-mole,November,2016,94-45
2338,0.72415,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",59380926.85,scf/month,Fuel Gas,,,18.0122,kg/kg-mole,November,2016,DHT Feed Heaters
2339,0.718296754,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",140343585.60,scf/month,Fuel Gas,,,19.18304874,kg/kg-mole,November,2016,94-CCR
2340,0.717601359,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",74971754.07,scf/month,Fuel Gas,,,19.14264335,kg/kg-mole,November,2016,HCU Heaters
2341,0.725203026,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",329641680,scf/month,Fuel Gas,,,18.07141384,kg/kg-mole,November,2016,2005-1
2342,0.72548,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",199680122.16,scf/month,Fuel Gas,,,18.0859,kg/kg-mole,November,2016,Coker Heaters
2343,0.72626,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",52474840.13,scf/month,Fuel Gas,,,18.09486,kg/kg-mole,November,2016,6-81
2344,0.72577,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",13305733.08,scf/month,Fuel Gas,,,18.07591,kg/kg-mole,November,2016,94-30
2345,0.203071,kg C per kg,1006695,Dearborn Industrial Generation,0,scf/month,Blast Furnace Gas,,,26.666,kg/kg-mole,November,2016,BL1100
2346,0.203071,kg C per kg,1006695,Dearborn Industrial Generation,3001057000,scf/month,Blast Furnace Gas,,,26.666,kg/kg-mole,November,2016,BL3100
2347,0.203071,kg C per kg,1006695,Dearborn Industrial Generation,3167263000,scf/month,Blast Furnace Gas,,,26.666,kg/kg-mole,November,2016,BL2100
2348,0.169,kg C per kg,1000588,ArcelorMittal Indiana Harbor LLC,1607614164.35,scf/month,Blast Furnace Gas,,,32.30,kg/kg-mole,November,2016,SRC_IH3_BFG Stoves_S1A
2349,0,kg C per kg,1000588,ArcelorMittal Indiana Harbor LLC,0,scf/month,Blast Furnace Gas,,,0,kg/kg-mole,November,2016,SRC_UTL_Boiler 6_S8E
2350,0.1744,kg C per kg,1000588,ArcelorMittal Indiana Harbor LLC,2007750113.49,scf/month,Blast Furnace Gas,,,32.87,kg/kg-mole,November,2016,SRC_IH4_BFG Stoves_S1C
2351,0.1750,kg C per kg,1000588,ArcelorMittal Indiana Harbor LLC,4966813333.33,scf/month,Blast Furnace Gas,,,32.14,kg/kg-mole,November,2016,SRC_UTL_Boiler 8_S8G
2352,0.1750,kg C per kg,1000588,ArcelorMittal Indiana Harbor LLC,1501200000,scf/month,Blast Furnace Gas,,,33.14,kg/kg-mole,November,2016,SRC_UTL_Boiler 7_S8F
2353,0.4832,kg C per kg,1000099,Robinson Refinery,0,scf/month,Fuel Gas,,,4.855,kg/kg-mole,November,2016,GP-1
2354,0.681,kg C per kg,1000099,Robinson Refinery,45036703.787,scf/month,Fuel Gas,,,17.061,kg/kg-mole,November,2016,GP-1
2355,0.7179,kg C per kg,1000099,Robinson Refinery,54263756.017,scf/month,Fuel Gas,,,14.550,kg/kg-mole,November,2016,GP-1
2356,0.7030,kg C per kg,1000099,Robinson Refinery,653440780.674,scf/month,Fuel Gas,,,16.508,kg/kg-mole,November,2016,GP-1
2357,0.6408,kg C per kg,1000099,Robinson Refinery,35151057.379,scf/month,Fuel Gas,,,8.530,kg/kg-mole,November,2016,GP-1
2358,0.7205,kg C per kg,1000099,Robinson Refinery,76357529.226,scf/month,Fuel Gas,,,15.798,kg/kg-mole,November,2016,GP-1
2359,0.681,kg C per kg,1000099,Robinson Refinery,115275373,scf/month,Fuel Gas,,,17.061,kg/kg-mole,November,2016,59F-3
2360,0.7205,kg C per kg,1000099,Robinson Refinery,349403725,scf/month,Fuel Gas,,,15.798,kg/kg-mole,November,2016,16F-3
2361,0.7179,kg C per kg,1000099,Robinson Refinery,77536566,scf/month,Fuel Gas,,,14.55,kg/kg-mole,November,2016,3F-2
2362,0.681,kg C per kg,1000099,Robinson Refinery,45036704,scf/month,Fuel Gas,,,17.061,kg/kg-mole,November,2016,59F-4
2363,0.7030,kg C per kg,1000099,Robinson Refinery,61884162,scf/month,Fuel Gas,,,16.508,kg/kg-mole,November,2016,60F-1
2364,0.7179,kg C per kg,1000099,Robinson Refinery,109095272,scf/month,Fuel Gas,,,14.550,kg/kg-mole,November,2016,3F-1
2365,0.7015,kg C per kg,1000099,Robinson Refinery,358886055.779,scf/month,Fuel Gas,,,15.960,kg/kg-mole,November,2016,1F-1
2366,0.751,kg C per kg,1007844,Paulsboro Refining Company LLC,171115160,scf/month,Fuel Gas,,,16.95,kg/kg-mole,October,2016,C-Boiler
2367,0.751,kg C per kg,1007844,Paulsboro Refining Company LLC,298509899,scf/month,Fuel Gas,,,16.95,kg/kg-mole,October,2016,GTG/HRSG
2368,0.717,kg C per kg,1007844,Paulsboro Refining Company LLC,89807658,scf/month,Fuel Gas,,,18.48,kg/kg-mole,October,2016,CU7 F-2 Heater
2369,0.6600,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,144474563.71,scf/month,Fuel Gas,,,7.4211,kg/kg-mole,October,2016,Boiler A
2370,0.6393,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,256380263.16,scf/month,Fuel Gas,,,7.7173,kg/kg-mole,October,2016,Furnace 3
2371,0.6393,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,250384910.58,scf/month,Fuel Gas,,,7.7173,kg/kg-mole,October,2016,Furnace 4
2372,0.717,kg C per kg,1007844,Paulsboro Refining Company LLC,59733297,scf/month,Fuel Gas,,,18.48,kg/kg-mole,October,2016,CU7 F-1A Heater
2373,0.717,kg C per kg,1007844,Paulsboro Refining Company LLC,76433096,scf/month,Fuel Gas,,,18.48,kg/kg-mole,October,2016,CU7 F-1 Heater
2374,0.717,kg C per kg,1007844,Paulsboro Refining Company LLC,66494595,scf/month,Fuel Gas,,,18.48,kg/kg-mole,October,2016,CU6 Heater
2375,0.747,kg C per kg,1007844,Paulsboro Refining Company LLC,27745128,scf/month,Fuel Gas,,,21.44,kg/kg-mole,October,2016,Coker A-Heater
2376,0.717,kg C per kg,1007844,Paulsboro Refining Company LLC,29699307,scf/month,Fuel Gas,,,18.48,kg/kg-mole,October,2016,FURF-1 BB-1 Heater
2377,0.717,kg C per kg,1007844,Paulsboro Refining Company LLC,4072000,scf/month,Fuel Gas,,,18.48,kg/kg-mole,October,2016,FURF-1 BB-2 Heater
2378,0.69,kg C per kg,1002286,LUNDAY-THAGARD COMPANY,335820,scf/month,Fuel Gas,,,37.18,kg/kg-mole,October,2016,GP-1
2379,0.717,kg C per kg,1007844,Paulsboro Refining Company LLC,26455677,scf/month,Fuel Gas,,,18.48,kg/kg-mole,October,2016,FURF-2 B101 Heater
2380,0.717,kg C per kg,1007844,Paulsboro Refining Company LLC,0,scf/month,Fuel Gas,,,18.48,kg/kg-mole,October,2016,PDA BB-1 Heater
2381,0.717,kg C per kg,1007844,Paulsboro Refining Company LLC,29836184,scf/month,Fuel Gas,,,18.48,kg/kg-mole,October,2016,PDA BB-2 Heater
2382,0.756,kg C per kg,1007844,Paulsboro Refining Company LLC,5569830,scf/month,Fuel Gas,,,22.26,kg/kg-mole,October,2016,CHD-2 Heater
2383,0.756,kg C per kg,1007844,Paulsboro Refining Company LLC,11413871,scf/month,Fuel Gas,,,22.26,kg/kg-mole,October,2016,MLDW Heater
2384,0.661,kg C per kg,1007844,Paulsboro Refining Company LLC,9001314,scf/month,Fuel Gas,,,8.53,kg/kg-mole,October,2016,NHT Heater
2385,0.661,kg C per kg,1007844,Paulsboro Refining Company LLC,1511272,scf/month,Fuel Gas,,,8.53,kg/kg-mole,October,2016,FGDU Heater
2386,0.747,kg C per kg,1007844,Paulsboro Refining Company LLC,34531632,scf/month,Fuel Gas,,,21.44,kg/kg-mole,October,2016,Coker B-Heater
2387,0.661,kg C per kg,1007844,Paulsboro Refining Company LLC,71607714,scf/month,Fuel Gas,,,8.53,kg/kg-mole,October,2016,CHD-1 Heater
2388,0.7389,kg C per kg,1004001,Kern River Cogeneration Facility,619553380,scf/month,Natural Gas (Weighted U.S. Average),,,16.979,kg/kg-mole,October,2016,Unit D
2389,0.7389,kg C per kg,1004001,Kern River Cogeneration Facility,4062702,scf/month,Natural Gas (Weighted U.S. Average),,,16.979,kg/kg-mole,October,2016,Unit B
2390,0.7389,kg C per kg,1004001,Kern River Cogeneration Facility,4440201,scf/month,Natural Gas (Weighted U.S. Average),,,16.979,kg/kg-mole,October,2016,Unit A
2391,0.7389,kg C per kg,1004001,Kern River Cogeneration Facility,5447188,scf/month,Natural Gas (Weighted U.S. Average),,,16.979,kg/kg-mole,October,2016,Unit C
2392,0.73574149156336,kg C per kg,1008014,ERGON REFINING INC,7489791.20234583,scf/month,Fuel Gas,,,17.9119833,kg/kg-mole,October,2016,GP-RFG
2393,0.775195111258139,kg C per kg,1003589,SHELL CHEMICAL COMPANY,280705872.000000000000000,scf/month,Fuel Gas,,,15.757816129032300,kg/kg-mole,October,2016,GP- FG2
2394,0.816352544401325,kg C per kg,1003589,SHELL CHEMICAL COMPANY,258360912.000000000000000,scf/month,Fuel Gas,,,17.919696774193600,kg/kg-mole,October,2016,GP- FG1
2395,0.717,kg C per kg,1004211,SHELL PUGET SOUND REFINERY,421372422.5,scf/month,Fuel Gas,,,18.0,kg/kg-mole,October,2016,CP-COGEN
2396,0.637,kg C per kg,1007923,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,296321107,scf/month,Fuel Gas,,,12.91,kg/kg-mole,October,2016,GP-3
2397,0.718,kg C per kg,1007923,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,498178060,scf/month,Fuel Gas,,,16.54,kg/kg-mole,October,2016,GP-2
2398,0.73,kg C per kg,1007322,Delaware City Refinery,609874749,scf/month,Fuel Gas,,,17.67,kg/kg-mole,October,2016,CP-Power Plant
2399,0.73,kg C per kg,1007322,Delaware City Refinery,1266109285,scf/month,Fuel Gas,,,17.67,kg/kg-mole,October,2016,CP-Heaters
2400,0.30209417,kg C per kg,1002150,Shute Creek Facility,2345939058.8621,scf/month,Natural Gas (Weighted U.S. Average),,,38.763401205,kg/kg-mole,October,2016,CP-Cogen Turbines - Primary fuel
2401,0.2531,kg C per kg,1006565,"Cos-Mar Company, Styrene Monomer Plant",291191265,scf/month,,,,5.1664,kg/kg-mole,October,2016,CP-2
2402,0.76,kg C per kg,1005789,ConocoPhillips Alaska Inc - KRU CPF1,18688700,scf/month,Fuel Gas,,,20.585,kg/kg-mole,October,2016,G1-14-01
2403,0.69,kg C per kg,1007844,Paulsboro Refining Company LLC,111693680,scf/month,Fuel Gas,,,12.84,kg/kg-mole,October,2016,CCR Feed Heater
2404,0.6393,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,284139494.61,scf/month,Fuel Gas,,,7.7173,kg/kg-mole,October,2016,Furnace 7
2405,0.6393,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,286936708.18,scf/month,Fuel Gas,,,7.7173,kg/kg-mole,October,2016,Furnace 8
2406,0.6600,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,151030588.42,scf/month,Fuel Gas,,,7.4211,kg/kg-mole,October,2016,Boiler B
2407,0.7385,kg C per kg,1004004,Mid Set Cogeneration Facility,320742831,scf/month,Natural Gas (Weighted U.S. Average),,,17.004,kg/kg-mole,October,2016,Unit A
2408,0.6495,kg C per kg,1011345,Greka Refining Company,6556100,scf/month,Fuel Gas,,,25.935,kg/kg-mole,October,2016,GP-SMRC all Combustion Units
2409,0.79962356,kg C per kg,1006531,GOODWAY REFINING LLC,908769.2308,scf/month,Fuel Gas,,,43.21589062,kg/kg-mole,October,2016,GP-RFG
2410,0.1728,kg C per kg,1003195,"Ironside Energy, LLC",0,scf/month,Blast Furnace Gas,,,32.83,kg/kg-mole,October,2016,Boiler No. 9
2411,0.6436,kg C per kg,1000099,Robinson Refinery,133546026.528,scf/month,Fuel Gas,,,16.948,kg/kg-mole,October,2016,CP-69
2412,0.616,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,29650470.92,scf/month,Fuel Gas,,,20.63,kg/kg-mole,October,2016,H-1402
2413,0.66,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,16940577.22,scf/month,Fuel Gas,,,20.1,kg/kg-mole,October,2016,6F1-B
2414,0.66,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,10944671.53,scf/month,Fuel Gas,,,20.1,kg/kg-mole,October,2016,6F1-A
2415,0.66,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,41820524.89,scf/month,Fuel Gas,,,10.81,kg/kg-mole,October,2016,100-H2
2416,0.608,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,30789596.83,scf/month,Fuel Gas,,,13.96,kg/kg-mole,October,2016,H-1102
2417,0.612,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,27216330.08,scf/month,Fuel Gas,,,20.4,kg/kg-mole,October,2016,H-1401
2418,0.613,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,11515385.92,scf/month,Fuel Gas,,,20.49,kg/kg-mole,October,2016,H-1501A
2419,0.615,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,34880275.42,scf/month,Fuel Gas,,,20.56,kg/kg-mole,October,2016,H-201
2420,0.612,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,44348274.42,scf/month,Fuel Gas,,,20.47,kg/kg-mole,October,2016,H-202
2421,0.612,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,23576829.08,scf/month,Fuel Gas,,,20.49,kg/kg-mole,October,2016,H-203
2422,0.611,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,19838422.58,scf/month,Fuel Gas,,,20.47,kg/kg-mole,October,2016,H-204
2423,0.66,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,13993500.03,scf/month,Fuel Gas,,,20.1,kg/kg-mole,October,2016,H-101
2424,0.66,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,10576686.27,scf/month,Fuel Gas,,,20.1,kg/kg-mole,October,2016,H-102
2425,0.581,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,20340209,scf/month,Fuel Gas,,,,,October,2016,H-505A
