,carbon_content,carbon_content_uom,facility_id,facility_name,fuel_combusted,fuel_combusted_uom,fuel_type,high_heat_value,high_heat_value_uom,molecular_weight,molecular_weight_uom,month,reporting_year,unit_name
2448,0.638,kg C per kg,1007844,Paulsboro Refining Company LLC,13731612,scf/month,Fuel Gas,,,7.75,kg/kg-mole,November,2017,FGDU Heater
2449,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",41556915,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,November,2017,DHT-2 H-2
2450,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",31973081,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,November,2017,DHT-3 HEATER
2451,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",121243706,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,November,2017,ACU-1 H-202A
2452,0.79322216252425400,kg C per kg,1006531,GOODWAY REFINING LLC,795046.15384615400000,scf/month,Fuel Gas,,,38.177663258800,kg/kg-mole,November,2017,GP-RFG
2453,0.756,kg C per kg,1007844,Paulsboro Refining Company LLC,27445041,scf/month,Fuel Gas,,,26.25,kg/kg-mole,November,2017,Coker B-Heater
2454,0.638,kg C per kg,1007844,Paulsboro Refining Company LLC,60646262,scf/month,Fuel Gas,,,7.75,kg/kg-mole,November,2017,CHD-1 Heater
2455,0.693,kg C per kg,1007844,Paulsboro Refining Company LLC,39184908,scf/month,Fuel Gas,,,16.92,kg/kg-mole,November,2017,CCR F-303 Heater
2456,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",110458655,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,November,2017,H-300
2457,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",110397976,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,November,2017,H-350
2458,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",86812594,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,November,2017,REF H-1
2459,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",75601567,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,November,2017,REF H-2
2460,0.7338,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,38589878.00,scf/month,Fuel Gas,,,17.0641,kg/kg-mole,October,2017,Furnace 4
2461,0.7364,kg C per kg,1004001,Kern River Cogeneration Facility,682015023.1998,scf/month,Natural Gas (Weighted U.S. Average),,,16.8700,kg/kg-mole,October,2017,Unit D
2462,0.7364,kg C per kg,1004001,Kern River Cogeneration Facility,63111997.3707,scf/month,Natural Gas (Weighted U.S. Average),,,16.8700,kg/kg-mole,October,2017,Unit B
2463,0.4589,kg C per kg,1007438,Eastman Chemical - Texas Operations,34825286,scf/month,Fuel Gas,,,9.10,kg/kg-mole,October,2017,3AWHB-B5B
2464,0.7166,kg C per kg,1007438,Eastman Chemical - Texas Operations,72979959,scf/month,Fuel Gas,,,12.12,kg/kg-mole,October,2017,3H-1C
2465,0.7166,kg C per kg,1007438,Eastman Chemical - Texas Operations,79326515,scf/month,Fuel Gas,,,12.12,kg/kg-mole,October,2017,3H-1E
2466,0.7364,kg C per kg,1004001,Kern River Cogeneration Facility,53517474.6869,scf/month,Natural Gas (Weighted U.S. Average),,,16.8700,kg/kg-mole,October,2017,Unit A
2467,0.7364,kg C per kg,1004001,Kern River Cogeneration Facility,79681530.2712,scf/month,Natural Gas (Weighted U.S. Average),,,16.8700,kg/kg-mole,October,2017,Unit C
2468,0.519,kg C per kg,1000696,Chevron Cogenerating Station,38775300,scf/month,Fuel Gas,,,17.580,kg/kg-mole,October,2017,3
2469,0.6138,,1001934,BASF FREEPORT SITE,97534823.9696568,,,,,14.4,,October,2017,5-1-H1A
2470,0.7166,kg C per kg,1007438,Eastman Chemical - Texas Operations,59518894,scf/month,Fuel Gas,,,12.12,kg/kg-mole,October,2017,3H-2
2471,0.7512,kg C per kg,1007438,Eastman Chemical - Texas Operations,56996455,scf/month,Fuel Gas,,,14.07,kg/kg-mole,October,2017,3WHB-B5B
2472,0.6994,kg C per kg,1007438,Eastman Chemical - Texas Operations,844355022,scf/month,Fuel Gas,,,10.81,kg/kg-mole,October,2017,CP-HCC4
2473,0.519,kg C per kg,1000696,Chevron Cogenerating Station,31673983.9,scf/month,Fuel Gas,,,17.580,kg/kg-mole,October,2017,4
2474,0.7512,kg C per kg,1007438,Eastman Chemical - Texas Operations,54791831,scf/month,Fuel Gas,,,14.07,kg/kg-mole,October,2017,3WHB-B5A
2475,0,kg C per kg,1007438,Eastman Chemical - Texas Operations,0,scf/month,Fuel Gas,,,0,kg/kg-mole,October,2017,CP-52_15
2476,0.3556,kg C per kg,1007438,Eastman Chemical - Texas Operations,356171637,scf/month,Fuel Gas,,,8.99,kg/kg-mole,October,2017,CP-B52_11-12
2477,0.16059,kg C per kg,1000588,ArcelorMittal Indiana Harbor LLC,1442600404.26254,scf/month,Blast Furnace Gas,,,32.83,kg/kg-mole,October,2017,SRC_IH3_BFG Stoves_S1A
2478,0.1692,kg C per kg,1000588,ArcelorMittal Indiana Harbor LLC,2199917998.63306,scf/month,Blast Furnace Gas,,,32.94,kg/kg-mole,October,2017,SRC_UTL_Boiler 6_S8E
2479,0.1741,kg C per kg,1000588,ArcelorMittal Indiana Harbor LLC,2153532857.8949,scf/month,Blast Furnace Gas,,,32.96,kg/kg-mole,October,2017,SRC_IH4_BFG Stoves_S1C
2480,0.58,kg C per kg,1000342,EQUISTAR CHEMICALS LP,127455021,scf/month,Fuel Gas,,,6.36,kg/kg-mole,October,2017,11-HCC-113 /Steam Superheater
2481,,,1000342,EQUISTAR CHEMICALS LP,,,Fuel Gas,,,,,October,2017,CP-UT-FI7780 CoGeneration
2482,0.58,kg C per kg,1000342,EQUISTAR CHEMICALS LP,3555366,scf/month,Fuel Gas,,,6.36,kg/kg-mole,October,2017,GP-11-HKR /Heaters BA301 and BA401
2483,0.1692,kg C per kg,1000588,ArcelorMittal Indiana Harbor LLC,1809873161.77086,scf/month,Blast Furnace Gas,,,32.94,kg/kg-mole,October,2017,SRC_UTL_Boiler 8_S8G
2484,0.1692,kg C per kg,1000588,ArcelorMittal Indiana Harbor LLC,2293964673.04192,scf/month,Blast Furnace Gas,,,32.94,kg/kg-mole,October,2017,SRC_UTL_Boiler 7_S8F
2485,0.304,kg C per kg,1002150,Shute Creek Facility,2312791645.34,scf/month,Natural Gas (Weighted U.S. Average),,,38.369487867,kg/kg-mole,October,2017,CP-Cogen Turbines - Primary fuel
2486,0.58,kg C per kg,1000342,EQUISTAR CHEMICALS LP,1460504694,scf/month,Fuel Gas,,,6.36,kg/kg-mole,October,2017,CP-11FT-1659/Cracking Furnaces 101-114
2487,0.6865,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,194708524,scf/month,Fuel Gas,,,10.4802,kg/kg-mole,October,2017,DDB-901A
2488,0.7223,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,130167599,scf/month,Fuel Gas,,,13.8937,kg/kg-mole,October,2017,DB-901A
2489,0.7223,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,138236583,scf/month,Fuel Gas,,,13.8937,kg/kg-mole,October,2017,DB-901C
2490,0.7223,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,145424192,scf/month,Fuel Gas,,,13.8937,kg/kg-mole,October,2017,DB-901B
2491,0.6865,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,195241331,scf/month,Fuel Gas,,,10.4802,kg/kg-mole,October,2017,DDB-901B
2492,0.6865,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,1666528982,scf/month,Fuel Gas,,,10.48,kg/kg-mole,October,2017,GP-OL2 COMBUSTION
2493,0.4638,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,400572,scf/month,Fuel Gas,,,10.6579,kg/kg-mole,October,2017,Cogen
2494,0.7223,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,295892929,scf/month,Fuel Gas,,,13.8937,kg/kg-mole,October,2017,DB-106
2495,0.7223,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,254762367,scf/month,Fuel Gas,,,13.8937,kg/kg-mole,October,2017,DB-109
2496,0.7223,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,323299997,scf/month,Fuel Gas,,,13.8937,kg/kg-mole,October,2017,DB-107
2497,0.7223,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,164120156,scf/month,Fuel Gas,,,13.8937,kg/kg-mole,October,2017,GP-OL1 COMBUSTION
2498,0.7223,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,305283531,scf/month,Fuel Gas,,,13.8937,kg/kg-mole,October,2017,DB-105
2499,0.7223,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,323331934,scf/month,Fuel Gas,,,13.8937,kg/kg-mole,October,2017,DB-108
2500,0.6865,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,372379302,scf/month,Fuel Gas,,,10.4802,kg/kg-mole,October,2017,DDB-105
2501,0.8606,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,27656582,scf/month,Fuel Gas,,,33.8298,kg/kg-mole,October,2017,CP-BOILERS
2502,0.7349,kg C per kg,1003998,SYCAMORE COGENERATION Facility,667058528.4213,scf/month,Natural Gas (Weighted U.S. Average),,,16.9000,kg/kg-mole,October,2017,Unit A
2503,0.7349,kg C per kg,1003998,SYCAMORE COGENERATION Facility,40342239.2573,scf/month,Natural Gas (Weighted U.S. Average),,,16.9000,kg/kg-mole,October,2017,Unit B
2504,0.7349,kg C per kg,1003998,SYCAMORE COGENERATION Facility,656052618.0059,scf/month,Natural Gas (Weighted U.S. Average),,,16.9000,kg/kg-mole,October,2017,Unit C
2505,0.7349,kg C per kg,1003998,SYCAMORE COGENERATION Facility,45327696.7143,scf/month,Natural Gas (Weighted U.S. Average),,,16.9000,kg/kg-mole,October,2017,Unit D
2506,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",35701060,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,October,2017,DCU Heater 2
2507,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",64813792,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,October,2017,VDU-2
2508,0.2663,kg C per kg,1006565,"Cos-Mar Company, Styrene Monomer Plant",186657556,scf/month,,,,6.7526,kg/kg-mole,October,2017,CP-2
2509,0.76,kg C per kg,1005789,ConocoPhillips Alaska Inc - KRU CPF1,18305600,scf/month,Natural Gas (Weighted U.S. Average),,,20.2375,kg/kg-mole,October,2017,G1-14-01
2510,0.6474,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,77480110.56,scf/month,Fuel Gas,,,9.5687,kg/kg-mole,October,2017,Furnace 10
2511,0.6477,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,77525363.22,scf/month,Fuel Gas,,,9.5687,kg/kg-mole,October,2017,Furnace 11
2512,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",6967288,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,October,2017,KNHT CHARGE HEATER
2513,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",47095457,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,October,2017,NHT H-102
2514,0.75,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",459330394,scf/month,Natural Gas (Weighted U.S. Average),,,16.805,kg/kg-mole,October,2017,COGEN TURBINE
2515,0.75,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",22431115,scf/month,Natural Gas (Weighted U.S. Average),,,16.805,kg/kg-mole,October,2017,SRU 4 INCINERATOR
2516,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",21627665,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,October,2017,REF H-4
2517,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",13227473,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,October,2017,REF H-5
2518,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",17117250,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,October,2017,REF H-6
2519,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",8344035,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,October,2017,BTX H-52
2520,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",0,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,October,2017,ISOM H-2
2521,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",0,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,October,2017,DHT-1 H-1
2522,0.75,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",3793843,scf/month,Natural Gas (Weighted U.S. Average),,,16.805,kg/kg-mole,October,2017,SCOT 4
2523,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",73053380,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,October,2017,ACU-1 H-202B
2524,0.717,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,40193338,scf/month,Fuel Gas,,,16.42,kg/kg-mole,October,2017,40BA1101
2525,0.718,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,16547169,scf/month,Fuel Gas,,,16.45,kg/kg-mole,October,2017,41BA102
2526,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",1253201,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,October,2017,ACU-2 H-201
2527,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",655360,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,October,2017,VDU-1 H-301
2528,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",0,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,October,2017,NHT H-101
2529,0.714,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,6011475,scf/month,Fuel Gas,,,16.58,kg/kg-mole,October,2017,28BA1200
2530,0.714,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,17974925,scf/month,Fuel Gas,,,16.58,kg/kg-mole,October,2017,27BA1000
2531,0.716,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,154457351,scf/month,Fuel Gas,,,16.42,kg/kg-mole,October,2017,81BF5601
2532,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",62322516,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,October,2017,ACU-1 H-101
2533,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",0,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,October,2017,BTX H-51
2534,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",8180529,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,October,2017,BTX H-53
2535,0.71,kg C per kg,1007844,Paulsboro Refining Company LLC,136478747,scf/month,Fuel Gas,,,19.22,kg/kg-mole,October,2017,CCR Feed Heater
2536,0.719,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,11625599,scf/month,Fuel Gas,,,16.42,kg/kg-mole,October,2017,29BA1300
2537,0.717,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,23711701,scf/month,Fuel Gas,,,16.43,kg/kg-mole,October,2017,40BA1001
2538,0.716,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,166585651,scf/month,Fuel Gas,,,16.44,kg/kg-mole,October,2017,81BF5602
2539,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",0,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,October,2017,ISOM H-1
2540,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",13227473,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,October,2017,REF H-3
2541,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",0,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,October,2017,TDP H-1
2542,0.71,kg C per kg,1007844,Paulsboro Refining Company LLC,14781352,scf/month,Fuel Gas,,,19.22,kg/kg-mole,October,2017,CCR F-5 Heater
2543,0.71,kg C per kg,1007844,Paulsboro Refining Company LLC,18547768,scf/month,Fuel Gas,,,19.22,kg/kg-mole,October,2017,CCR F-101 Heater
2544,0.735,kg C per kg,1007844,Paulsboro Refining Company LLC,200266976,scf/month,Fuel Gas,,,17.41,kg/kg-mole,October,2017,A-Boiler
2545,0.735,kg C per kg,1007844,Paulsboro Refining Company LLC,205200757,scf/month,Fuel Gas,,,17.41,kg/kg-mole,October,2017,B-Boiler
2546,0.716,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,169698037,scf/month,Fuel Gas,,,16.45,kg/kg-mole,October,2017,81BF5603
2547,0.717,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,10118374,scf/month,Fuel Gas,,,16.45,kg/kg-mole,October,2017,23BA302
2548,0.718,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,127675446,scf/month,Fuel Gas,,,16.44,kg/kg-mole,October,2017,23BC201
2549,0.717,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,35231204,scf/month,Fuel Gas,,,16.43,kg/kg-mole,October,2017,40BA1002
2550,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",0,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,October,2017,UNIBON H-301
2551,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",99694614,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,October,2017,DCU Heater 1
2552,0.735,kg C per kg,1007844,Paulsboro Refining Company LLC,204842900,scf/month,Fuel Gas,,,17.41,kg/kg-mole,October,2017,C-Boiler
2553,0.735,kg C per kg,1007844,Paulsboro Refining Company LLC,407327366,scf/month,Fuel Gas,,,17.41,kg/kg-mole,October,2017,GTG/HRSG
2554,0.709,kg C per kg,1007844,Paulsboro Refining Company LLC,90787255,scf/month,Fuel Gas,,,19.74,kg/kg-mole,October,2017,CU7 F-2 Heater
2555,0.716,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,95111647.71,scf/month,Fuel Gas,,,16.43,kg/kg-mole,October,2017,17H01
2556,0.712,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,3350422,scf/month,Fuel Gas,,,16.74,kg/kg-mole,October,2017,41BA101
2557,0.75,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",5666,scf/month,Natural Gas (Weighted U.S. Average),,,16.805,kg/kg-mole,October,2017,SCOT 5
2558,0.7338,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,30988881.71,scf/month,Fuel Gas,,,17.0641,kg/kg-mole,October,2017,Furnace 2
2559,0.7338,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,34727059.26,scf/month,Fuel Gas,,,17.0641,kg/kg-mole,October,2017,Furnace 5
2560,0.7338,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,36669919.64,scf/month,Fuel Gas,,,17.0641,kg/kg-mole,October,2017,Furnace 7
2561,0.7338,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,30301368.39,scf/month,Fuel Gas,,,17.0641,kg/kg-mole,October,2017,Furnace 8
2562,0.42505887,,1004208,BASF CORP - GEISMAR SITE,2690500,,Fuel Gas,,,12.413229516,,October,2017,EQT0311
2563,0.7502,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,85457167.92,scf/month,Fuel Gas,,,15.7278,kg/kg-mole,October,2017,Boiler B
2564,0.7338,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,31246949.84,scf/month,Fuel Gas,,,17.0641,kg/kg-mole,October,2017,Furnace 6
2565,0.7338,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,38097787.94,scf/month,Fuel Gas,,,17.0641,kg/kg-mole,October,2017,Furnace 1
2566,0.42505887,,1004208,BASF CORP - GEISMAR SITE,3063750,,Fuel Gas,,,12.413229516,,October,2017,EQT161
2567,0.42505887,,1004208,BASF CORP - GEISMAR SITE,456704375,,Fuel Gas,,,12.413229516,,October,2017,EQT0318
2568,0.7166,kg C per kg,1007438,Eastman Chemical - Texas Operations,73943316,scf/month,Fuel Gas,,,12.12,kg/kg-mole,October,2017,3H-1A
2569,0.7166,kg C per kg,1007438,Eastman Chemical - Texas Operations,72079004,scf/month,Fuel Gas,,,12.12,kg/kg-mole,October,2017,3H-1B
2570,0.7338,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,38584145.86,scf/month,Fuel Gas,,,17.0641,kg/kg-mole,October,2017,Furnace 9
2571,0.7502,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,85173145.74,scf/month,Fuel Gas,,,15.7278,kg/kg-mole,October,2017,Boiler A
2572,0.7338,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,34821798.84,scf/month,Fuel Gas,,,17.0641,kg/kg-mole,October,2017,Furnace 3
2573,0.7166,kg C per kg,1007438,Eastman Chemical - Texas Operations,55110580,scf/month,Fuel Gas,,,12.12,kg/kg-mole,October,2017,3H-1D
2574,0.6104,kg C per kg,1007438,Eastman Chemical - Texas Operations,435842929,scf/month,Fuel Gas,,,11.12,kg/kg-mole,October,2017,CP-HCC3A Furnaces
2575,0.4589,kg C per kg,1007438,Eastman Chemical - Texas Operations,43939215,scf/month,Fuel Gas,,,9.10,kg/kg-mole,October,2017,3AWHB-B5A
2576,0.2028,kg C per kg,1006695,Dearborn Industrial Generation,2203400800,scf/month,Blast Furnace Gas,,,26.77,kg/kg-mole,October,2017,BL1100
2577,0.2028,kg C per kg,1006695,Dearborn Industrial Generation,0,scf/month,Blast Furnace Gas,,,26.77,kg/kg-mole,October,2017,BL3100
2578,0.2028,kg C per kg,1006695,Dearborn Industrial Generation,2236161000,scf/month,Blast Furnace Gas,,,26.77,kg/kg-mole,October,2017,BL2100
2579,0.717,kg C per kg,1004211,SHELL PUGET SOUND REFINERY,372009487,scf/month,Fuel Gas,,,18.0,kg/kg-mole,October,2017,CP-COGEN
2580,0.436,kg C per kg,1009505,"Flint Hills Resources Joliet, LLC",4983538.391,scf/month,Other Biomass Gases,,,25.127,kg/kg-mole,October,2017,CP-02
2581,0.7131,kg C per kg,1007322,Delaware City Refinery,403687510,scf/month,Fuel Gas,,,18.2877,kg/kg-mole,October,2017,CP-Power Plant
2582,0.7131,kg C per kg,1007322,Delaware City Refinery,846293287,scf/month,Fuel Gas,,,18.2877,kg/kg-mole,October,2017,CP-Heaters
2583,0,kg C per kg,1002384,Santa Ynez Unit (SYU),0,scf/month,Natural Gas (Weighted U.S. Average),,,0,kg/kg-mole,October,2017,GP-POPCO Boilers
2584,0,kg C per kg,1002384,Santa Ynez Unit (SYU),0,scf/month,Natural Gas (Weighted U.S. Average),,,0,kg/kg-mole,October,2017,LFC GTG
2585,0,kg C per kg,1002384,Santa Ynez Unit (SYU),0,scf/month,Natural Gas (Weighted U.S. Average),,,0,kg/kg-mole,October,2017,GP-Sulfinol and GPU Reboilers
2586,0,kg C per kg,1002384,Santa Ynez Unit (SYU),0,scf/month,Natural Gas (Weighted U.S. Average),,,0,kg/kg-mole,October,2017,Duct Burner
2587,0.643600,kg C per kg,1002884,TPC GROUP,125558091.174969,scf/month,,,,18.880000,kg/kg-mole,October,2017,Boiler 9
2588,0.643600,kg C per kg,1002884,TPC GROUP,115281482.157923,scf/month,,,,18.880000,kg/kg-mole,October,2017,Boiler 8
2589,0.7869,kg C per kg,1003589,SHELL CHEMICAL COMPANY,257352504.0,scf/month,Fuel Gas,,,15.9546,kg/kg-mole,October,2017,GP- FG2
2590,0.8129,kg C per kg,1003589,SHELL CHEMICAL COMPANY,222271824.0,scf/month,Fuel Gas,,,18.6927,kg/kg-mole,October,2017,GP- FG1
2591,0.7038,kg C per kg,1002286,LUNDAY-THAGARD COMPANY,721737,scf/month,Fuel Gas,,,39.2498,kg/kg-mole,October,2017,GP-1
2592,0.545,kg C per kg,1007923,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,259841966,scf/month,Fuel Gas,,,11.62,kg/kg-mole,October,2017,GP-3
2593,0.711,kg C per kg,1007923,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,554836462,scf/month,Fuel Gas,,,16.169,kg/kg-mole,October,2017,GP-2
2594,0.705,kg C per kg,1007923,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,114690483,scf/month,Natural Gas (Weighted U.S. Average),,,17.694,kg/kg-mole,October,2017,H-2101
2595,0.705,kg C per kg,1007923,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,49592421,scf/month,Natural Gas (Weighted U.S. Average),,,17.694,kg/kg-mole,October,2017,B504
2596,0.706,kg C per kg,1007923,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,798251,scf/month,Natural Gas (Weighted U.S. Average),,,17.694,kg/kg-mole,October,2017,#3SRU TGI
2597,0.76060029739771,kg C per kg,1008014,ERGON REFINING INC,9409287.2700000000,scf/month,Fuel Gas,,,21.40026321800000,kg/kg-mole,October,2017,GP-RFG
2598,0.7118,kg C per kg,1005823,Sasol Chemicals (USA) LLC - LAKE CHARLES CHEMICAL COMPLEX,11459000,scf/month,Fuel Gas,,,17.49,kg/kg-mole,October,2017,CP-Phillips 66 Refinery Fuel Gas
2599,0.739,kg C per kg,1004340,"PCS NITROGEN FERTILIZER, L.P.",251314212,scf/month,Natural Gas (Weighted U.S. Average),,,16.84,kg/kg-mole,October,2017,CP-001
2600,0.75,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",23714,scf/month,Natural Gas (Weighted U.S. Average),,,16.805,kg/kg-mole,October,2017,SRU 5 INCINERATOR
2601,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",123785945,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,October,2017,COEN
2602,0.709,kg C per kg,1007844,Paulsboro Refining Company LLC,68743565,scf/month,Fuel Gas,,,19.74,kg/kg-mole,October,2017,CU7 F-1A Heater
2603,0.709,kg C per kg,1007844,Paulsboro Refining Company LLC,79087291,scf/month,Fuel Gas,,,19.74,kg/kg-mole,October,2017,CU7 F-1 Heater
2604,0.709,kg C per kg,1007844,Paulsboro Refining Company LLC,96388432,scf/month,Fuel Gas,,,19.74,kg/kg-mole,October,2017,CU6 Heater
2605,0.75,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",46439,scf/month,Natural Gas (Weighted U.S. Average),,,16.805,kg/kg-mole,October,2017,SRU 1/3 INCINERATOR
