naics,enduse_cat,enduse_total,end_use,total,net_electricity,fuel_oil,diesel,natural_gas,NGL_HGL,coal,other
336112.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,39,12,0,0.06999999999999999,25,0.04,0.01,2
336411.0,Direct Uses-Total Nonprocess,False,Conventional Electricity Generation,0.0,0,0.0,0,0.01,0,0,0.0
336411.0,Direct Uses-Total Nonprocess,False,Facility HVAC (g),0.0,3,0.0,0.01,5,0.01,0,0.0
336411.0,Direct Uses-Total Nonprocess,False,Facility Lighting,0.0,3,0.0,0,0,0,0,0.0
336411.0,Direct Uses-Total Nonprocess,False,Onsite Transportation,0.0,0.01,0.0,Q,0.01,0.01,0,0.0
336411.0,Direct Uses-Total Nonprocess,False,Other Facility Support,0.0,1,0.0,0,0.01,0.01,0,0.0
336411.0,Direct Uses-Total Nonprocess,False,Other Nonprocess Use,0.0,0.01,0.0,0.01,0.01,0,0,0.0
336411.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,7,0,Q,5,0.03,0,0
336411.0,Direct Uses-Total Process,False,Electro-Chemical Processes,0.0,0.01,0.0,0,0,0,0,0.0
336411.0,Direct Uses-Total Process,False,Machine Drive,0.0,2,0.0,Q,0.01,0.01,0,0.0
336411.0,Direct Uses-Total Process,False,Other Process Use,0.0,0.01,0.0,0,0.01,0,0,0.0
336411.0,Direct Uses-Total Process,False,Process Cooling and Refrigeration,0.0,0.01,0.0,0,0.01,0.01,0,0.0
336411.0,Direct Uses-Total Process,False,Process Heating,0.0,1,0.0,0.01,1,0.01,0,0.0
336411.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,4,0,Q,1,0.03,0,0
336411.0,End Use Not Reported,True,End Use Not Reported,1,0.01,0.0,0,0.01,0.01,0.0,0.01
336411.0,Indirect Uses-Boiler Fuel,False,CHP and/or Cogeneration Process,0.0,0,0.0,0,0.01,0,0,0.0
336411.0,Indirect Uses-Boiler Fuel,False,Conventional Boiler Use,0.0,0.01,0.01,0.01,3,0.01,0,0.0
336411.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,0.01,0.01,4,0.01,0,0
336411.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,23,11,0.01,Q,10,0.07999999999999999,0,0.01
