C_T3EQC3C8MONTHLYINPUTS.FACILITY_ID,C_T3EQC3C8MONTHLYINPUTS.REPORTING_YEAR,C_T3EQC3C8MONTHLYINPUTS.FACILITY_NAME,C_T3EQC3C8MONTHLYINPUTS.UNIT_NAME,C_T3EQC3C8MONTHLYINPUTS.FUEL_TYPE,C_T3EQC3C8MONTHLYINPUTS.CARBON_CONTENT,C_T3EQC3C8MONTHLYINPUTS.CARBON_CONTENT_UOM,C_T3EQC3C8MONTHLYINPUTS.FUEL_COMBUSTED,C_T3EQC3C8MONTHLYINPUTS.FUEL_COMBUSTED_UOM,C_T3EQC3C8MONTHLYINPUTS.HIGH_HEAT_VALUE,C_T3EQC3C8MONTHLYINPUTS.HIGH_HEAT_VALUE_UOM,C_T3EQC3C8MONTHLYINPUTS.MONTH
1005939,2015,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 2 Kiln 2,Petroleum Coke,0,percent by weight  expressed as a decimal fraction,0,short tons/month,,,May
1006878,2015,American Crystal Sugar Company - Drayton,BL1,Subbituminous,0.550,percent by weight  expressed as a decimal fraction,3193,short tons/month,,,April
1006878,2015,American Crystal Sugar Company - Drayton,BL1,Subbituminous,0.590,percent by weight  expressed as a decimal fraction,11368,short tons/month,,,November
1002172,2015,RAIN CII CARBON LLC,AA-001,Petroleum Coke,0.854,percent by weight  expressed as a decimal fraction,834,short tons/month,,,March
1002172,2015,RAIN CII CARBON LLC,AA-001,Petroleum Coke,0.877,percent by weight  expressed as a decimal fraction,928,short tons/month,,,June
1002172,2015,RAIN CII CARBON LLC,AA-001,Petroleum Coke,0.892,percent by weight  expressed as a decimal fraction,199,short tons/month,,,July
1002172,2015,RAIN CII CARBON LLC,AA-001,Petroleum Coke,0.871,percent by weight  expressed as a decimal fraction,437,short tons/month,,,November
1005645,2015,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRP 001  Kiln,Petroleum Coke,0.903,percent by weight  expressed as a decimal fraction,224.65,short tons/month,,,August
1001644,2015,METTIKI COAL  LLC,Thermal Dryer,Bituminous,0.7763,percent by weight  expressed as a decimal fraction,1389,short tons/month,,,January
1001644,2015,METTIKI COAL  LLC,Thermal Dryer,Bituminous,0.7806,percent by weight  expressed as a decimal fraction,1407,short tons/month,,,May
1005132,2015,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,UNF0001/Kiln 1,Petroleum Coke,0.858,percent by weight  expressed as a decimal fraction,204.51,short tons/month,,,October
1006024,2015,Duluth Steam One,GP-1,Subbituminous,0.3535,percent by weight  expressed as a decimal fraction,3564.5,short tons/month,,,May
1002172,2017,RAIN CII CARBON LLC,AA-001,Petroleum Coke,0.893,percent by weight  expressed as a decimal fraction,712,short tons/month,,,February
1002172,2017,RAIN CII CARBON LLC,AA-001,Petroleum Coke,0.896,percent by weight  expressed as a decimal fraction,788,short tons/month,,,July
1005645,2017,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRP 001  Kiln,Petroleum Coke,0.875,percent by weight  expressed as a decimal fraction,6034.2,short tons/month,,,September
1005716,2016,Rain CII CARBON LLC - NORCO COKE PLANT,Kiln 1,Petroleum Coke,0.907,percent by weight  expressed as a decimal fraction,297.2,short tons/month,,,June
1005716,2016,Rain CII CARBON LLC - NORCO COKE PLANT,Kiln 1,Petroleum Coke,0.906,percent by weight  expressed as a decimal fraction,451.0,short tons/month,,,December
1001921,2014,MEDICAL CENTER COMPANY,GP-Coal_Boilers,Bituminous,0,percent by weight  expressed as a decimal fraction,0,short tons/month,,,August
1001921,2014,MEDICAL CENTER COMPANY,GP-Coal_Boilers,Bituminous,0.75,percent by weight  expressed as a decimal fraction,2329.567,short tons/month,,,September
1001921,2014,MEDICAL CENTER COMPANY,GP-Coal_Boilers,Bituminous,0.73,percent by weight  expressed as a decimal fraction,5630.941,short tons/month,,,December
1005716,2015,Rain CII CARBON LLC - NORCO COKE PLANT,Kiln 1,Petroleum Coke,0.892,percent by weight  expressed as a decimal fraction,50.35,short tons/month,,,March
1002172,2016,RAIN CII CARBON LLC,AA-001,Petroleum Coke,0.886,percent by weight  expressed as a decimal fraction,534.4,short tons/month,,,January
1001921,2016,MEDICAL CENTER COMPANY,GP-Coal_Boilers,Bituminous,0.7355,percent by weight  expressed as a decimal fraction,4967.295,short tons/month,,,April
1006024,2016,Duluth Steam One,GP-1,Subbituminous,0.3593,percent by weight  expressed as a decimal fraction,3545,short tons/month,,,September
1001921,2015,MEDICAL CENTER COMPANY,GP-Coal_Boilers,Bituminous,0.7377,percent by weight  expressed as a decimal fraction,155.621,short tons/month,,,July
1005132,2016,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,UNF0001/Kiln 1,Petroleum Coke,0.899,percent by weight  expressed as a decimal fraction,183.1,short tons/month,,,January
1005132,2016,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,UNF0001/Kiln 1,Petroleum Coke,0.892,percent by weight  expressed as a decimal fraction,525.3,short tons/month,,,August
1005132,2016,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,UNF0001/Kiln 1,Petroleum Coke,0.891,percent by weight  expressed as a decimal fraction,53.1,short tons/month,,,November
1006015,2017,United States Pipe and Foundry Company  LLC,Cupola,Coal Coke,0.918,percent by weight  expressed as a decimal fraction,2667.333,short tons/month,,,May
1001644,2017,METTIKI COAL  LLC,Thermal Dryer,Bituminous,0.7955,percent by weight  expressed as a decimal fraction,1220,short tons/month,,,April
1005132,2017,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,UNF0001/Kiln 1,Petroleum Coke,0.898,percent by weight  expressed as a decimal fraction,203.7,short tons/month,,,August
1005132,2017,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,UNF0001/Kiln 1,Petroleum Coke,0.891,percent by weight  expressed as a decimal fraction,1414.2,short tons/month,,,December
1012516,2016,Ingredion Incorporated,Keeler Boiler/ES-62C,Agricultural Byproducts,0.109600,percent by weight  expressed as a decimal fraction,73.60,short tons/month,,,September
1012516,2016,Ingredion Incorporated,Keeler Boiler/ES-62C,Agricultural Byproducts,0.100800,percent by weight  expressed as a decimal fraction,47.20,short tons/month,,,November
1001906,2015,RAYONIER PERFORMANCE FIBERS LLC Fernandina Mill,No 6 Power Boiler,Wood and Wood Residuals (dry basis),0.545,percent by weight  expressed as a decimal fraction,16543,short tons/month,,,May
1004512,2015,OAK GROVE MINE,Unit 1 Thermal Dryer,Bituminous,0.781,percent by weight  expressed as a decimal fraction,1326.25,short tons/month,,,September
1004512,2015,OAK GROVE MINE,Unit 1 Thermal Dryer,Bituminous,0.781,percent by weight  expressed as a decimal fraction,1326.25,short tons/month,,,November
1006878,2015,American Crystal Sugar Company - Drayton,BL1,Subbituminous,0.590,percent by weight  expressed as a decimal fraction,12963,short tons/month,,,January
1007033,2017,CEMEX de Puerto Rico  Inc.,Kiln 1 (Lime Plant),Bituminous,0,percent by weight  expressed as a decimal fraction,0,short tons/month,,,November
1006878,2016,American Crystal Sugar Company - Drayton,BL1,Subbituminous,0.59,percent by weight  expressed as a decimal fraction,9264,short tons/month,,,November
1006738,2016,ILLINOIS CEMENT CO,423,Bituminous,0.4042,percent by weight  expressed as a decimal fraction,2697,short tons/month,,,August
1006738,2016,ILLINOIS CEMENT CO,423,Coal Coke,0.8352,percent by weight  expressed as a decimal fraction,6558,short tons/month,,,February
1006738,2016,ILLINOIS CEMENT CO,423,Coal Coke,0.8366,percent by weight  expressed as a decimal fraction,1590,short tons/month,,,April
1007985,2016,NATIONAL CEMENT COMPANY INC.,Kiln #1,Bituminous,0.532,percent by weight  expressed as a decimal fraction,5331,short tons/month,,,June
1005848,2017,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0003 Kiln 2 Kiln Stack,Petroleum Coke,0.877,percent by weight  expressed as a decimal fraction,126.8,short tons/month,,,February
1005848,2017,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0003 Kiln 2 Kiln Stack,Petroleum Coke,0.884,percent by weight  expressed as a decimal fraction,120.8,short tons/month,,,July
1005848,2017,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0003 Kiln 2 Kiln Stack,Petroleum Coke,0.871,percent by weight  expressed as a decimal fraction,421.5,short tons/month,,,August
1000348,2017,Resolute FP US Inc. - Catawba Operations,08-2605,Tires,0.8146,percent by weight  expressed as a decimal fraction,73,short tons/month,,,December
1000348,2017,Resolute FP US Inc. - Catawba Operations,08-3705,Tires,,,,,,,February
1006852,2017,Lake Road,EU-0050,Subbituminous,0.4885,percent by weight  expressed as a decimal fraction,10762,short tons/month,,,January
1000348,2015,Resolute FP US Inc. - Catawba Operations,08-2605,Tires,0.8405,percent by weight  expressed as a decimal fraction,196.00,short tons/month,,,November
1000348,2015,Resolute FP US Inc. - Catawba Operations,08-3705,Tires,0.8405,percent by weight  expressed as a decimal fraction,336.81,short tons/month,,,November
1006852,2015,Lake Road,EU-0050,Subbituminous,0.5133,percent by weight  expressed as a decimal fraction,7394,short tons/month,,,March
1007985,2015,NATIONAL CEMENT COMPANY INC.,Kiln #1,Bituminous,0.4920,percent by weight  expressed as a decimal fraction,6982,short tons/month,,,March
1005991,2017,Expera Specialty Solutions  LLC,B26,,0,percent by weight  expressed as a decimal fraction,0,short tons/month,,,September
1005939,2017,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 02 Kiln 1,Petroleum Coke,0.897,percent by weight  expressed as a decimal fraction,3616.3,short tons/month,,,June
1005939,2017,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 02 Kiln 1,Petroleum Coke,0.924,percent by weight  expressed as a decimal fraction,3852.5,short tons/month,,,September
1005939,2017,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 2 Kiln 2,Petroleum Coke,0.888,percent by weight  expressed as a decimal fraction,4009.7,short tons/month,,,September
1005939,2017,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 2 Kiln 2,Petroleum Coke,0.904,percent by weight  expressed as a decimal fraction,2959.7,short tons/month,,,October
1000183,2017,P H Glatfelter Company - Chillicothe Fac,B013,Tires,0.716,percent by weight  expressed as a decimal fraction,922,short tons/month,,,August
1000183,2017,P H Glatfelter Company - Chillicothe Fac,B013,Tires,0.707,percent by weight  expressed as a decimal fraction,620,short tons/month,,,September
1005939,2016,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 02 Kiln 1,Petroleum Coke,0.91,percent by weight  expressed as a decimal fraction,4365.9,short tons/month,,,September
1005939,2016,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 02 Kiln 1,Petroleum Coke,0.899,percent by weight  expressed as a decimal fraction,4226.8,short tons/month,,,October
1005939,2016,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 02 Kiln 1,Petroleum Coke,0.896,percent by weight  expressed as a decimal fraction,3586.3,short tons/month,,,December
1005848,2015,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0003 Kiln 2 Kiln Stack,Petroleum Coke,0.889,percent by weight  expressed as a decimal fraction,221.7,short tons/month,,,January
1005848,2015,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0003 Kiln 2 Kiln Stack,Petroleum Coke,0.8758,percent by weight  expressed as a decimal fraction,105.1,short tons/month,,,November
1005848,2015,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0002 Kiln 1 Kiln Stack,Petroleum Coke,0.893,percent by weight  expressed as a decimal fraction,197.3,short tons/month,,,January
1005848,2015,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0002 Kiln 1 Kiln Stack,Petroleum Coke,0.915,percent by weight  expressed as a decimal fraction,562.1,short tons/month,,,March
1005848,2015,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0002 Kiln 1 Kiln Stack,Petroleum Coke,0.8746,percent by weight  expressed as a decimal fraction,0,short tons/month,,,December
1005848,2016,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0002 Kiln 1 Kiln Stack,Petroleum Coke,0.879,percent by weight  expressed as a decimal fraction,207.1,short tons/month,,,October
1002877,2016,Barrick Goldstrike Mines  Inc.,Roaster 2,,0.0078,percent by weight  expressed as a decimal fraction,519681,short tons/month,,,August
1002877,2016,Barrick Goldstrike Mines  Inc.,Roaster 2,,0.0078,percent by weight  expressed as a decimal fraction,543431.6,short tons/month,,,November
1002877,2016,Barrick Goldstrike Mines  Inc.,Roaster 1,,0.009,percent by weight  expressed as a decimal fraction,474546,short tons/month,,,January
1002877,2016,Barrick Goldstrike Mines  Inc.,Roaster 1,,0.0087,percent by weight  expressed as a decimal fraction,474844,short tons/month,,,June
1005991,2015,Expera Specialty Solutions  LLC,B26,,0.664,percent by weight  expressed as a decimal fraction,6988,short tons/month,,,May
1005991,2015,Expera Specialty Solutions  LLC,B26,,0.671,percent by weight  expressed as a decimal fraction,6853,short tons/month,,,September
1001906,2016,RAYONIER PERFORMANCE FIBERS LLC Fernandina Mill,No 6 Power Boiler,Wood and Wood Residuals (dry basis),0.5329,percent by weight  expressed as a decimal fraction,20811,short tons/month,,,April
1005707,2017,AMALGAMATED SUGAR CO LLC,S-B3,Bituminous,0,percent by weight  expressed as a decimal fraction,0,short tons/month,,,March
1005707,2017,AMALGAMATED SUGAR CO LLC,S-B3,Bituminous,0,percent by weight  expressed as a decimal fraction,0,short tons/month,,,May
1005707,2017,AMALGAMATED SUGAR CO LLC,S-B3,Bituminous,0,percent by weight  expressed as a decimal fraction,0,short tons/month,,,October
1004965,2017,UNITED STATES PIPE & FOUNDRY CO LLC,GP-Combustion and Annealing,Coal Coke,0.9173,percent by weight  expressed as a decimal fraction,609.65,short tons/month,,,May
1004719,2017,CHENA POWER PLANT,Chena 2,Subbituminous,0.4355,percent by weight  expressed as a decimal fraction,1766,short tons/month,,,March
1004719,2017,CHENA POWER PLANT,Chena 2,Subbituminous,0.4295,percent by weight  expressed as a decimal fraction,1480,short tons/month,,,July
1004719,2017,CHENA POWER PLANT,Chena 3,Subbituminous,0.4355,percent by weight  expressed as a decimal fraction,2117,short tons/month,,,March
1004719,2017,CHENA POWER PLANT,Chena 3,Subbituminous,0.4326,percent by weight  expressed as a decimal fraction,1647,short tons/month,,,December
1004719,2017,CHENA POWER PLANT,Chena 5,Subbituminous,0.4332,percent by weight  expressed as a decimal fraction,12131,short tons/month,,,April
1004719,2017,CHENA POWER PLANT,Chena 5,Subbituminous,0.4412,percent by weight  expressed as a decimal fraction,5752,short tons/month,,,May
1004719,2017,CHENA POWER PLANT,Chena 5,Subbituminous,0.4326,percent by weight  expressed as a decimal fraction,13365,short tons/month,,,December
1005040,2017,Tata Chemicals (Soda Ash) Partners,C Boiler (GR-2-L),Bituminous,0.5648,percent by weight  expressed as a decimal fraction,12162.075,short tons/month,,,November
1005040,2017,Tata Chemicals (Soda Ash) Partners,D Boiler (GR-3-W),Bituminous,0.5663,percent by weight  expressed as a decimal fraction,26536.02,short tons/month,,,August
1007985,2017,NATIONAL CEMENT COMPANY INC.,Kiln #1,Bituminous,0.5263,percent by weight  expressed as a decimal fraction,3355,short tons/month,,,March
1007985,2017,NATIONAL CEMENT COMPANY INC.,Kiln #1,Bituminous,0.5343,percent by weight  expressed as a decimal fraction,3798,short tons/month,,,May
1007985,2017,NATIONAL CEMENT COMPANY INC.,Kiln #1,Bituminous,0.5584,percent by weight  expressed as a decimal fraction,2456,short tons/month,,,June
1007033,2017,CEMEX de Puerto Rico  Inc.,Kiln 1 (Lime Plant),Bituminous,0,percent by weight  expressed as a decimal fraction,0,short tons/month,,,January
1012516,2016,Ingredion Incorporated,Keeler Boiler/ES-62C,Bituminous,0.533140,percent by weight  expressed as a decimal fraction,709.80,short tons/month,,,July
1012516,2016,Ingredion Incorporated,Keeler Boiler/ES-62C,Bituminous,0.541480,percent by weight  expressed as a decimal fraction,522.00,short tons/month,,,October
1012516,2016,Ingredion Incorporated,Keeler Boiler/ES-62C,Bituminous,0.539667,percent by weight  expressed as a decimal fraction,266.00,short tons/month,,,November
1012516,2016,Ingredion Incorporated,Keeler Boiler/ES-62C,Wood and Wood Residuals (dry basis),0.086500,percent by weight  expressed as a decimal fraction,10034.00,short tons/month,,,June
1006412,2014,AMALGAMATED SUGAR CO LLC,SB-1,Bituminous,0.6556,percent by weight  expressed as a decimal fraction,0,short tons/month,,,February
1006412,2014,AMALGAMATED SUGAR CO LLC,SB-1,Bituminous,0.6556,percent by weight  expressed as a decimal fraction,0,short tons/month,,,June
1006412,2014,AMALGAMATED SUGAR CO LLC,SB-1,Subbituminous,0.5553,percent by weight  expressed as a decimal fraction,7402,short tons/month,,,January
1006412,2014,AMALGAMATED SUGAR CO LLC,SB-1,Subbituminous,0.5537,percent by weight  expressed as a decimal fraction,0,short tons/month,,,May
1006412,2014,AMALGAMATED SUGAR CO LLC,SB-1,Subbituminous,0.5537,percent by weight  expressed as a decimal fraction,5202,short tons/month,,,November
1006412,2014,AMALGAMATED SUGAR CO LLC,GP-01,Subbituminous,0.5537,percent by weight  expressed as a decimal fraction,3742,short tons/month,,,March
1006412,2014,AMALGAMATED SUGAR CO LLC,GP-01,Subbituminous,0.5537,percent by weight  expressed as a decimal fraction,0,short tons/month,,,August
1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,GP-Boilers 789 (EP07  EP08  EP09),Bituminous,0.6319,percent by weight  expressed as a decimal fraction,0,short tons/month,,,January
1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,Boiler 10 (EP10),Bituminous,,,,,,,April
1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,Boiler 10 (EP10),Bituminous,0.6296,percent by weight  expressed as a decimal fraction,1369,short tons/month,,,December
1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,Boiler BFB-1 (EP19),Wood and Wood Residuals (dry basis),0.3253,percent by weight  expressed as a decimal fraction,12233,short tons/month,,,November
1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 2,Subbituminous,0.6077,percent by weight  expressed as a decimal fraction,249.91,short tons/month,,,June
1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 2,,0.0084,percent by weight  expressed as a decimal fraction,448568.0,short tons/month,,,September
1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 1,Subbituminous,0.5869,percent by weight  expressed as a decimal fraction,140.31,short tons/month,,,October
1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 1,Subbituminous,0.6810,percent by weight  expressed as a decimal fraction,41.08,short tons/month,,,November
1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 1,,0.0084,percent by weight  expressed as a decimal fraction,448568.0,short tons/month,,,September
1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Bituminous,0.534025,percent by weight  expressed as a decimal fraction,339.0,short tons/month,,,June
1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Wood and Wood Residuals (dry basis),0.086925,percent by weight  expressed as a decimal fraction,7349.0,short tons/month,,,April
1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Agricultural Byproducts,0.104900,percent by weight  expressed as a decimal fraction,44.2,short tons/month,,,November
1005939,2015,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 02 Kiln 1,Petroleum Coke,0.895,percent by weight  expressed as a decimal fraction,1971,short tons/month,,,December
1005939,2015,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 2 Kiln 2,Petroleum Coke,0.906,percent by weight  expressed as a decimal fraction,2248,short tons/month,,,January
1005939,2015,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 2 Kiln 2,Petroleum Coke,0,percent by weight  expressed as a decimal fraction,0,short tons/month,,,June
1005939,2015,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 2 Kiln 2,Petroleum Coke,0.878,percent by weight  expressed as a decimal fraction,2223,short tons/month,,,July
1006878,2015,American Crystal Sugar Company - Drayton,BL1,Subbituminous,0.570,percent by weight  expressed as a decimal fraction,11442,short tons/month,,,September
1006878,2015,American Crystal Sugar Company - Drayton,BL1,Subbituminous,0.580,percent by weight  expressed as a decimal fraction,12008,short tons/month,,,October
1006878,2015,American Crystal Sugar Company - Drayton,BL1,Subbituminous,0.580,percent by weight  expressed as a decimal fraction,11876,short tons/month,,,December
1002172,2015,RAIN CII CARBON LLC,AA-001,Petroleum Coke,0.88,percent by weight  expressed as a decimal fraction,374,short tons/month,,,January
1005645,2015,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRP 001  Kiln,Petroleum Coke,0.887,percent by weight  expressed as a decimal fraction,68.79,short tons/month,,,April
1005132,2015,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,UNF0001/Kiln 1,Petroleum Coke,0.881,percent by weight  expressed as a decimal fraction,201.63,short tons/month,,,December
1006024,2015,Duluth Steam One,GP-1,Subbituminous,0.3535,percent by weight  expressed as a decimal fraction,3564.5,short tons/month,,,July
1006024,2015,Duluth Steam One,GP-1,Subbituminous,0.3535,percent by weight  expressed as a decimal fraction,3564.5,short tons/month,,,November
1002172,2017,RAIN CII CARBON LLC,AA-001,Petroleum Coke,0.876,percent by weight  expressed as a decimal fraction,1064.6,short tons/month,,,June
1005645,2017,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRP 001  Kiln,Petroleum Coke,0.875,percent by weight  expressed as a decimal fraction,6280.1,short tons/month,,,June
1005645,2017,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRP 001  Kiln,Petroleum Coke,0.873,percent by weight  expressed as a decimal fraction,6082.9,short tons/month,,,August
1005645,2016,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRP 001  Kiln,Petroleum Coke,0.894,percent by weight  expressed as a decimal fraction,837.8,short tons/month,,,January
1005645,2016,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRP 001  Kiln,Petroleum Coke,0,percent by weight  expressed as a decimal fraction,0,short tons/month,,,February
1005645,2016,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRP 001  Kiln,Petroleum Coke,0,percent by weight  expressed as a decimal fraction,0,short tons/month,,,June
1005645,2016,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRP 001  Kiln,Petroleum Coke,0.893,percent by weight  expressed as a decimal fraction,616.1,short tons/month,,,August
1005645,2016,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRP 001  Kiln,Petroleum Coke,0.909,percent by weight  expressed as a decimal fraction,950.6,short tons/month,,,September
1001644,2016,METTIKI COAL  LLC,Thermal Dryer,Bituminous,0.7856,percent by weight  expressed as a decimal fraction,1347,short tons/month,,,March
1001644,2016,METTIKI COAL  LLC,Thermal Dryer,Bituminous,0.7836,percent by weight  expressed as a decimal fraction,1282,short tons/month,,,May
1001921,2014,MEDICAL CENTER COMPANY,GP-Coal_Boilers,Bituminous,0.75,percent by weight  expressed as a decimal fraction,781.898,short tons/month,,,July
1001921,2014,MEDICAL CENTER COMPANY,GP-Coal_Boilers,Bituminous,0.7449,percent by weight  expressed as a decimal fraction,5283.463,short tons/month,,,November
1005716,2015,Rain CII CARBON LLC - NORCO COKE PLANT,Kiln 1,Petroleum Coke,0.917,percent by weight  expressed as a decimal fraction,21.71,short tons/month,,,June
1002172,2016,RAIN CII CARBON LLC,AA-001,Petroleum Coke,0,percent by weight  expressed as a decimal fraction,0,short tons/month,,,March
1002172,2016,RAIN CII CARBON LLC,AA-001,Petroleum Coke,0.884,percent by weight  expressed as a decimal fraction,866.7,short tons/month,,,October
1006024,2016,Duluth Steam One,GP-1,Subbituminous,0.3593,percent by weight  expressed as a decimal fraction,3545,short tons/month,,,February
1006024,2016,Duluth Steam One,GP-1,Subbituminous,0.3593,percent by weight  expressed as a decimal fraction,3545,short tons/month,,,May
1005132,2016,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,UNF0001/Kiln 1,Petroleum Coke,0.900,percent by weight  expressed as a decimal fraction,340.8,short tons/month,,,April
1005132,2016,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,UNF0001/Kiln 1,Petroleum Coke,0.891,percent by weight  expressed as a decimal fraction,326.3,short tons/month,,,September
1006015,2017,United States Pipe and Foundry Company  LLC,Cupola,Coal Coke,0.918,percent by weight  expressed as a decimal fraction,2667.333,short tons/month,,,June
1006015,2017,United States Pipe and Foundry Company  LLC,Cupola,Coal Coke,0.917,percent by weight  expressed as a decimal fraction,2667.333,short tons/month,,,November
1001644,2017,METTIKI COAL  LLC,Thermal Dryer,Bituminous,0.8000,percent by weight  expressed as a decimal fraction,1456,short tons/month,,,June
1001644,2017,METTIKI COAL  LLC,Thermal Dryer,Bituminous,0.8005,percent by weight  expressed as a decimal fraction,1235,short tons/month,,,August
1005132,2017,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,UNF0001/Kiln 1,Petroleum Coke,0.875,percent by weight  expressed as a decimal fraction,222.1,short tons/month,,,April
1001906,2015,RAYONIER PERFORMANCE FIBERS LLC Fernandina Mill,No 6 Power Boiler,Wood and Wood Residuals (dry basis),0.534,percent by weight  expressed as a decimal fraction,19206,short tons/month,,,January
1001906,2015,RAYONIER PERFORMANCE FIBERS LLC Fernandina Mill,No 6 Power Boiler,Wood and Wood Residuals (dry basis),0.517,percent by weight  expressed as a decimal fraction,10152,short tons/month,,,February
1001906,2015,RAYONIER PERFORMANCE FIBERS LLC Fernandina Mill,No 6 Power Boiler,Wood and Wood Residuals (dry basis),0.505,percent by weight  expressed as a decimal fraction,15836,short tons/month,,,June
1001906,2015,RAYONIER PERFORMANCE FIBERS LLC Fernandina Mill,No 6 Power Boiler,Wood and Wood Residuals (dry basis),0.517,percent by weight  expressed as a decimal fraction,16779,short tons/month,,,September
1004512,2015,OAK GROVE MINE,Unit 1 Thermal Dryer,Bituminous,0.781,percent by weight  expressed as a decimal fraction,1326.25,short tons/month,,,May
1004512,2015,OAK GROVE MINE,Unit 1 Thermal Dryer,Bituminous,0.781,percent by weight  expressed as a decimal fraction,1326.25,short tons/month,,,June
1004512,2015,OAK GROVE MINE,Unit 1 Thermal Dryer,Bituminous,0.781,percent by weight  expressed as a decimal fraction,1326.25,short tons/month,,,July
1003048,2016,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.1,Tires,0.755,percent by weight  expressed as a decimal fraction,1397.15,short tons/month,,,March
1003048,2016,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.1,Tires,0.754,percent by weight  expressed as a decimal fraction,1253.25,short tons/month,,,December
1003048,2016,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.2,Tires,0.755,percent by weight  expressed as a decimal fraction,7.07,short tons/month,,,May
1004965,2016,UNITED STATES PIPE & FOUNDRY CO LLC,GP-Combustion and Annealing,Coal Coke,0.9166,percent by weight  expressed as a decimal fraction,353.55,short tons/month,,,January
1004965,2016,UNITED STATES PIPE & FOUNDRY CO LLC,GP-Combustion and Annealing,Coal Coke,0.9170,percent by weight  expressed as a decimal fraction,604.75,short tons/month,,,April
1004965,2016,UNITED STATES PIPE & FOUNDRY CO LLC,GP-Combustion and Annealing,Coal Coke,0.9167,percent by weight  expressed as a decimal fraction,853.87,short tons/month,,,June
1004965,2016,UNITED STATES PIPE & FOUNDRY CO LLC,GP-Combustion and Annealing,Coal Coke,0.9151,percent by weight  expressed as a decimal fraction,679.75,short tons/month,,,October
1004965,2016,UNITED STATES PIPE & FOUNDRY CO LLC,GP-Combustion and Annealing,Coal Coke,0.9155,percent by weight  expressed as a decimal fraction,507.9,short tons/month,,,November
1006738,2016,ILLINOIS CEMENT CO,423,Bituminous,0.4085,percent by weight  expressed as a decimal fraction,3101,short tons/month,,,July
