C_T2EQC2CMONTHLYINPUTS.FACILITY_ID,C_T2EQC2CMONTHLYINPUTS.REPORTING_YEAR,C_T2EQC2CMONTHLYINPUTS.FACILITY_NAME,C_T2EQC2CMONTHLYINPUTS.UNIT_NAME,C_T2EQC2CMONTHLYINPUTS.FUEL_TYPE,C_T2EQC2CMONTHLYINPUTS.MONTH,C_T2EQC2CMONTHLYINPUTS.MASS_OF_STEAM,C_T2EQC2CMONTHLYINPUTS.MASS_OF_STEAM_UOM,C_T2EQC2CMONTHLYINPUTS.BOILER_RATIO_B,C_T2EQC2CMONTHLYINPUTS.BOILER_HEAT_UOM
1007282,2016,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler A,Municipal Solid Waste,May,37634000,pounds steam,0.00122,mmBtu/pounds steam
1007282,2016,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler A,Municipal Solid Waste,October,28384000,pounds steam,0.00122,mmBtu/pounds steam
1007282,2016,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler B,Municipal Solid Waste,September,23776000,pounds steam,0.00122,mmBtu/pounds steam
1004963,2015,Covanta WBH,Unit 2,Municipal Solid Waste,January,60597500,pounds steam,0.001589,mmBtu/pounds steam
1004963,2015,Covanta WBH,Unit 2,Municipal Solid Waste,July,60597500,pounds steam,0.001589,mmBtu/pounds steam
1004963,2015,Covanta WBH,Unit 1,Municipal Solid Waste,August,63001916,pounds steam,0.001589,mmBtu/pounds steam
1004963,2015,Covanta WBH,Unit 3,Municipal Solid Waste,May,64434333,pounds steam,0.001589,mmBtu/pounds steam
1004963,2015,Covanta WBH,Unit 3,Municipal Solid Waste,October,64434333,pounds steam,0.001589,mmBtu/pounds steam
1003410,2015,Key City/Wilmarth Plant,1,Municipal Solid Waste,August,59054114,pounds steam,0.00159027,mmBtu/pounds steam
1003410,2015,Key City/Wilmarth Plant,2,Municipal Solid Waste,February,60629609,pounds steam,0.00159027,mmBtu/pounds steam
1003410,2015,Key City/Wilmarth Plant,2,Municipal Solid Waste,November,58007945,pounds steam,0.00159027,mmBtu/pounds steam
1004969,2015,Wheelabrator Portsmouth Inc.,Unit 1,Municipal Solid Waste,July,91057916.67,pounds steam,0.00132,mmBtu/pounds steam
1004969,2015,Wheelabrator Portsmouth Inc.,Unit 2,Municipal Solid Waste,April,93833083.33,pounds steam,0.00132,mmBtu/pounds steam
1004969,2015,Wheelabrator Portsmouth Inc.,Unit 3,Municipal Solid Waste,January,91093500,pounds steam,0.00132,mmBtu/pounds steam
1004969,2015,Wheelabrator Portsmouth Inc.,Unit 3,Municipal Solid Waste,June,91093500,pounds steam,0.00132,mmBtu/pounds steam
1004618,2015,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 1,Municipal Solid Waste,September,39693200,pounds steam,0.00141,mmBtu/pounds steam
1004618,2015,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 2,Municipal Solid Waste,October,35770900,pounds steam,0.00141,mmBtu/pounds steam
1000219,2014,French Island,1,Wood and Wood Residuals (dry basis),May,20037763,pounds steam,0.00164,mmBtu/pounds steam
1000219,2014,French Island,1,Municipal Solid Waste,March,15197932,pounds steam,0.00164,mmBtu/pounds steam
1000219,2014,French Island,1,Municipal Solid Waste,June,15653154,pounds steam,0.00164,mmBtu/pounds steam
1000219,2014,French Island,1,Municipal Solid Waste,September,6600760,pounds steam,0.00164,mmBtu/pounds steam
1000219,2014,French Island,1,Municipal Solid Waste,October,7381504,pounds steam,0.00164,mmBtu/pounds steam
1000219,2014,French Island,2,Wood and Wood Residuals (dry basis),February,18931664,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2014,French Island,2,Wood and Wood Residuals (dry basis),October,12060746,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2014,French Island,2,Municipal Solid Waste,August,11634180,pounds steam,0.00166333,mmBtu/pounds steam
1000362,2014,CAMDEN CNTY RESOURCE RECOVERY ASSOC,GP-Facility Emissions,Municipal Solid Waste,March,197300950,pounds steam,0.00146,mmBtu/pounds steam
1000047,2016,PENOBSCOT ENERGY RECOVERY CO.,GP-MWC,Municipal Solid Waste,April,152849889,pounds steam,0.00136,mmBtu/pounds steam
1000047,2016,PENOBSCOT ENERGY RECOVERY CO.,GP-MWC,Municipal Solid Waste,November,152849889,pounds steam,0.00136,mmBtu/pounds steam
1003244,2017,HUNTSVILLE SOLID WASTE DISPOSAL AUTHORIT,GP-MWC 1 & 2  PB 1  2  3  & 4,Municipal Solid Waste,February,118958250,pounds steam,0.001449,mmBtu/pounds steam
1003244,2017,HUNTSVILLE SOLID WASTE DISPOSAL AUTHORIT,GP-MWC 1 & 2  PB 1  2  3  & 4,Municipal Solid Waste,May,118958250,pounds steam,0.001449,mmBtu/pounds steam
1003244,2017,HUNTSVILLE SOLID WASTE DISPOSAL AUTHORIT,GP-MWC 1 & 2  PB 1  2  3  & 4,Municipal Solid Waste,July,118958250,pounds steam,0.001449,mmBtu/pounds steam
1001869,2017,COVANTA WARREN ENERGY RESOURCE CO,GP-Stack,Municipal Solid Waste,April,81907000,pounds steam,0.00176,mmBtu/pounds steam
1001869,2017,COVANTA WARREN ENERGY RESOURCE CO,GP-Stack,Municipal Solid Waste,October,81907000,pounds steam,0.00176,mmBtu/pounds steam
1006340,2017,PERHAM RESOURCE RECOVERY FACILITY,North Unit,Municipal Solid Waste,September,15596800,pounds steam,0.001324,mmBtu/pounds steam
1006340,2017,PERHAM RESOURCE RECOVERY FACILITY,South Unit,Municipal Solid Waste,March,12226875,pounds steam,0.001309,mmBtu/pounds steam
1006340,2017,PERHAM RESOURCE RECOVERY FACILITY,South Unit,Municipal Solid Waste,May,12226875,pounds steam,0.001309,mmBtu/pounds steam
1005172,2017,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,February,103424000,pounds steam,0.001665,mmBtu/pounds steam
1005172,2017,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,September,103424000,pounds steam,0.001665,mmBtu/pounds steam
1005673,2017,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,February,41997600,pounds steam,0.0013,mmBtu/pounds steam
1005673,2017,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,June,44299000,pounds steam,0.0013,mmBtu/pounds steam
1005673,2017,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,November,43113200,pounds steam,0.0013,mmBtu/pounds steam
1002744,2015,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,GP-Boilers 1 and 2,Municipal Solid Waste,September,125502287.65,pounds steam,0.00179,mmBtu/pounds steam
1003200,2017,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,April,141606500,pounds steam,0.00172,mmBtu/pounds steam
1003200,2017,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,September,140268500,pounds steam,0.00172,mmBtu/pounds steam
1003200,2017,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,December,136648500,pounds steam,0.00172,mmBtu/pounds steam
1004279,2015,WHEELABRATOR GLOUCESTER COMPANY  L.P.,Unit 1,Municipal Solid Waste,May,43918583,pounds steam,0.00151,mmBtu/pounds steam
1004279,2015,WHEELABRATOR GLOUCESTER COMPANY  L.P.,Unit 1,Municipal Solid Waste,July,43918583,pounds steam,0.00151,mmBtu/pounds steam
1004279,2015,WHEELABRATOR GLOUCESTER COMPANY  L.P.,Unit 1,Municipal Solid Waste,September,43918583,pounds steam,0.00151,mmBtu/pounds steam
1004865,2015,COVANTA SPRINGFIELD LLC,GP-Facility Stack,Municipal Solid Waste,February,51324360,pounds steam,0.001607717,mmBtu/pounds steam
1004865,2015,COVANTA SPRINGFIELD LLC,GP-Facility Stack,Municipal Solid Waste,April,42636960,pounds steam,0.001607717,mmBtu/pounds steam
1004865,2015,COVANTA SPRINGFIELD LLC,GP-Facility Stack,Municipal Solid Waste,September,54425760,pounds steam,0.001607717,mmBtu/pounds steam
1004865,2015,COVANTA SPRINGFIELD LLC,GP-Facility Stack,Municipal Solid Waste,October,50322480,pounds steam,0.001607717,mmBtu/pounds steam
1004865,2015,COVANTA SPRINGFIELD LLC,GP-Facility Stack,Municipal Solid Waste,November,46219920,pounds steam,0.001607717,mmBtu/pounds steam
1006369,2015,WHEELABRATOR CONCORD COMPANY LP,Unit #2,Municipal Solid Waste,February,47234833.333,pounds steam,0.00156,mmBtu/pounds steam
1006369,2015,WHEELABRATOR CONCORD COMPANY LP,Unit #2,Municipal Solid Waste,June,47234833.333,pounds steam,0.00156,mmBtu/pounds steam
1006369,2015,WHEELABRATOR CONCORD COMPANY LP,Unit 1,Municipal Solid Waste,January,46730500,pounds steam,0.00156,mmBtu/pounds steam
1006369,2015,WHEELABRATOR CONCORD COMPANY LP,Unit 1,Municipal Solid Waste,April,46730500,pounds steam,0.00156,mmBtu/pounds steam
1000362,2015,CAMDEN CNTY RESOURCE RECOVERY ASSOC,GP-Facility Emissions,Municipal Solid Waste,March,139559018.16,pounds steam,0.001465,mmBtu/pounds steam
1000362,2015,CAMDEN CNTY RESOURCE RECOVERY ASSOC,GP-Facility Emissions,Municipal Solid Waste,June,194117580.00,pounds steam,0.001465,mmBtu/pounds steam
1004968,2015,WHEELABRATOR HUDSON FALLS LLC,Unit 1,Municipal Solid Waste,July,41921000,pounds steam,0.00148,mmBtu/pounds steam
1004968,2015,WHEELABRATOR HUDSON FALLS LLC,Unit 1,Municipal Solid Waste,December,41921000,pounds steam,0.00148,mmBtu/pounds steam
1002744,2017,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,GP-Boilers 1 and 2,Municipal Solid Waste,April,127967416.67,pounds steam,0.001729,mmBtu/pounds steam
1002744,2017,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,GP-Boilers 1 and 2,Municipal Solid Waste,October,127967416.67,pounds steam,0.001729,mmBtu/pounds steam
1003200,2014,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,May,153538400,pounds steam,0.00172,mmBtu/pounds steam
1006792,2014,SIERRA POWER CORPORATION,Biomass Cogeneration,Wood and Wood Residuals (dry basis),October,0,pounds steam,0.001712,mmBtu/pounds steam
1006792,2014,SIERRA POWER CORPORATION,Biomass Cogeneration,Agricultural Byproducts,March,0,pounds steam,0.001712,mmBtu/pounds steam
1006792,2014,SIERRA POWER CORPORATION,Biomass Cogeneration,Agricultural Byproducts,July,0,pounds steam,0.001712,mmBtu/pounds steam
1005528,2014,OLMSTED WASTE-TO-ENERGY FACILITY,GP-01,Municipal Solid Waste,June,57910916,pounds steam,0.001558448,mmBtu/pounds steam
1004618,2014,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 1,Municipal Solid Waste,September,29350000.3,pounds steam,0.00141,mmBtu/pounds steam
1004618,2014,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 2,Municipal Solid Waste,April,27800000.3,pounds steam,0.00141,mmBtu/pounds steam
1004618,2014,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 2,Municipal Solid Waste,September,26769000,pounds steam,0.00141,mmBtu/pounds steam
1004618,2014,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 2,Municipal Solid Waste,October,42311000.4,pounds steam,0.00141,mmBtu/pounds steam
1004797,2015,COVANTA PITTSFIELD LLC,GP-Facility Stack,Municipal Solid Waste,August,38272363,pounds steam,0.001470773,mmBtu/pounds steam
1004797,2015,COVANTA PITTSFIELD LLC,GP-Facility Stack,Municipal Solid Waste,December,41835339,pounds steam,0.001470773,mmBtu/pounds steam
1004053,2015,City of Spokane Waste-to-Energy,Unit 2,Municipal Solid Waste,March,63454970,pounds steam,0.0016,mmBtu/pounds steam
1004053,2015,City of Spokane Waste-to-Energy,Unit 2,Municipal Solid Waste,May,74243320,pounds steam,0.0016,mmBtu/pounds steam
1004053,2015,City of Spokane Waste-to-Energy,Unit 2,Municipal Solid Waste,December,44911090,pounds steam,0.0016,mmBtu/pounds steam
1004053,2015,City of Spokane Waste-to-Energy,Unit 1,Municipal Solid Waste,March,63417610,pounds steam,0.0016,mmBtu/pounds steam
1004572,2015,MCKAY BAY FACILITY,GP-MWC,Municipal Solid Waste,November,156096000,pounds steam,0.00167,mmBtu/pounds steam
1003200,2016,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,May,144171700,pounds steam,0.001724378,mmBtu/pounds steam
1003200,2016,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,October,129110600,pounds steam,0.001724378,mmBtu/pounds steam
1000362,2017,CAMDEN CNTY RESOURCE RECOVERY ASSOC,GP-Facility Emissions,Municipal Solid Waste,January,178355000,pounds steam,0.00147,mmBtu/pounds steam
1000362,2017,CAMDEN CNTY RESOURCE RECOVERY ASSOC,GP-Facility Emissions,Municipal Solid Waste,October,135865012,pounds steam,0.00147,mmBtu/pounds steam
1004865,2017,COVANTA SPRINGFIELD LLC,GP-Facility Stack,Municipal Solid Waste,August,52126080,pounds steam,0.001607717,mmBtu/pounds steam
1004797,2017,COVANTA PITTSFIELD LLC,GP-Facility Stack,Municipal Solid Waste,October,43762801,pounds steam,0.001470773,mmBtu/pounds steam
1004797,2017,COVANTA PITTSFIELD LLC,GP-Facility Stack,Municipal Solid Waste,November,41275506,pounds steam,0.001470773,mmBtu/pounds steam
1002744,2016,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,GP-Boilers 1 and 2,Municipal Solid Waste,January,129999166,pounds steam,0.001729,mmBtu/pounds steam
1006340,2016,PERHAM RESOURCE RECOVERY FACILITY,South Unit,Municipal Solid Waste,May,12283350.7,pounds steam,0.001309,mmBtu/pounds steam
1006340,2016,PERHAM RESOURCE RECOVERY FACILITY,North Unit,Municipal Solid Waste,January,15375758.3,pounds steam,0.001324,mmBtu/pounds steam
1010897,2017,Sierra Pacific Industries - Centralia,Boiler - Nebraska,Wood and Wood Residuals (dry basis),February,28517000,pounds steam,0.00147,mmBtu/pounds steam
1010897,2017,Sierra Pacific Industries - Centralia,Boiler - Nebraska,Wood and Wood Residuals (dry basis),March,30280000,pounds steam,0.00147,mmBtu/pounds steam
1010898,2017,Sierra Pacific Industries - Burlington,McBurney Boiler,Wood and Wood Residuals (dry basis),July,168645000,pounds steam,0.00172,mmBtu/pounds steam
1005172,2016,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,October,104675083.3,pounds steam,0.001665,mmBtu/pounds steam
1005673,2016,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,May,54119400,pounds steam,0.00130456,mmBtu/pounds steam
1005673,2016,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,October,52011500,pounds steam,0.00130456,mmBtu/pounds steam
1004865,2016,COVANTA SPRINGFIELD LLC,GP-Facility Stack,Municipal Solid Waste,April,52469760,pounds steam,0.001607717,mmBtu/pounds steam
1004797,2016,COVANTA PITTSFIELD LLC,GP-Facility Stack,Municipal Solid Waste,July,41186325,pounds steam,0.001470773,mmBtu/pounds steam
1005528,2016,OLMSTED WASTE-TO-ENERGY FACILITY,GP-01,Municipal Solid Waste,May,65402917,pounds steam,0.001558448,mmBtu/pounds steam
1006774,2015,Red Wing Plant,EU 001,Wood and Wood Residuals (dry basis),May,0,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2015,Red Wing Plant,EU 001,Municipal Solid Waste,January,64924312,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2015,Red Wing Plant,EU 001,Municipal Solid Waste,May,73927765,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2015,Red Wing Plant,EU 001,Municipal Solid Waste,June,62948392,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2015,Red Wing Plant,EU 001,Municipal Solid Waste,November,59858445,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2015,Red Wing Plant,EU 002,Municipal Solid Waste,August,62162687,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2015,Red Wing Plant,EU 002,Municipal Solid Waste,December,66040129,pounds steam,0.00160681,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 001 - Boiler No. 1,Agricultural Byproducts,March,104105000,pounds steam,0.00215,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 014 - Boiler No. 7,Agricultural Byproducts,May,208708000,pounds steam,0.00211,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 014 - Boiler No. 7,Agricultural Byproducts,October,200634000,pounds steam,0.00211,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 014 - Boiler No. 7,Agricultural Byproducts,November,211796000,pounds steam,0.00211,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 009 - Boiler No. 4,Agricultural Byproducts,November,151410000,pounds steam,0.00221,mmBtu/pounds steam
1003410,2014,Key City/Wilmarth Plant,2,Municipal Solid Waste,May,67496713,pounds steam,0.00159027,mmBtu/pounds steam
1003410,2014,Key City/Wilmarth Plant,2,Municipal Solid Waste,November,58187759,pounds steam,0.00159027,mmBtu/pounds steam
1007282,2014,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler B,Municipal Solid Waste,September,27289840,pounds steam,0.00122,mmBtu/pounds steam
1007282,2014,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler B,Municipal Solid Waste,December,29425840,pounds steam,0.00122,mmBtu/pounds steam
1000219,2016,French Island,1,Wood and Wood Residuals (dry basis),February,13423197,pounds steam,0.00164,mmBtu/pounds steam
1000219,2016,French Island,1,Wood and Wood Residuals (dry basis),December,23282834,pounds steam,0.00164,mmBtu/pounds steam
1000219,2016,French Island,1,Municipal Solid Waste,February,10625120,pounds steam,0.00164,mmBtu/pounds steam
1000219,2016,French Island,2,Wood and Wood Residuals (dry basis),July,17468695,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2016,French Island,2,Wood and Wood Residuals (dry basis),December,22422182,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2016,French Island,2,Municipal Solid Waste,January,16758867.28,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2016,French Island,1,Wood and Wood Residuals (dry basis),August,22028296,pounds steam,0.00164,mmBtu/pounds steam
1004475,2017,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,December,21376374.0,pounds steam,0.0012026,mmBtu/pounds steam
1004475,2017,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,September,10368175.7,pounds steam,0.001389,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 028 - Boiler No. 8,Agricultural Byproducts,May,316000,pounds steam,0.00187,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 028 - Boiler No. 8,Agricultural Byproducts,December,381499000,pounds steam,0.00187,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 002 - Boiler No. 2,Agricultural Byproducts,December,102048000,pounds steam,0.00215,mmBtu/pounds steam
1000219,2017,French Island,1,Wood and Wood Residuals (dry basis),September,21326856,pounds steam,0.00164,mmBtu/pounds steam
1000219,2017,French Island,1,Municipal Solid Waste,December,12932906,pounds steam,0.00164,mmBtu/pounds steam
1000219,2017,French Island,2,Wood and Wood Residuals (dry basis),January,21497668,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2017,French Island,2,Wood and Wood Residuals (dry basis),February,22138769,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2017,French Island,2,Municipal Solid Waste,March,14564490,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2017,French Island,2,Municipal Solid Waste,April,15717119,pounds steam,0.00166333,mmBtu/pounds steam
1004475,2015,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,April,10275513.4,pounds steam,0.001389,mmBtu/pounds steam
1004475,2015,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,September,10275513.4,pounds steam,0.001389,mmBtu/pounds steam
1000219,2015,French Island,1,Wood and Wood Residuals (dry basis),February,23364872,pounds steam,0.00164000,mmBtu/pounds steam
1000219,2015,French Island,1,Wood and Wood Residuals (dry basis),March,18633960,pounds steam,0.00164000,mmBtu/pounds steam
1000219,2015,French Island,1,Wood and Wood Residuals (dry basis),June,16045497,pounds steam,0.00164000,mmBtu/pounds steam
1000219,2015,French Island,1,Wood and Wood Residuals (dry basis),October,23046190,pounds steam,0.00164000,mmBtu/pounds steam
1000219,2015,French Island,1,Municipal Solid Waste,July,17146092,pounds steam,0.00164,mmBtu/pounds steam
1000219,2015,French Island,1,Municipal Solid Waste,September,18278587,pounds steam,0.00164,mmBtu/pounds steam
1000219,2015,French Island,2,Wood and Wood Residuals (dry basis),October,18619575,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2015,French Island,2,Municipal Solid Waste,May,14945667,pounds steam,0.00166333,mmBtu/pounds steam
1006774,2017,Red Wing Plant,EU 001,Wood and Wood Residuals (dry basis),June,46026,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2017,Red Wing Plant,EU 001,Municipal Solid Waste,February,13753066,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2017,Red Wing Plant,EU 001,Municipal Solid Waste,October,74245994,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2017,Red Wing Plant,EU 002,Wood and Wood Residuals (dry basis),December,,,0.00160681,mmBtu/pounds steam
1006774,2017,Red Wing Plant,EU 002,Municipal Solid Waste,August,63857964,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2017,Red Wing Plant,EU 001,Wood and Wood Residuals (dry basis),November,57417,pounds steam,0.00160681,mmBtu/pounds steam
1003410,2017,Key City/Wilmarth Plant,1,Municipal Solid Waste,April,,,0.00159027,mmBtu/pounds steam
1003410,2017,Key City/Wilmarth Plant,2,Municipal Solid Waste,December,55778417,pounds steam,0.00159027,mmBtu/pounds steam
1007282,2017,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler A,Municipal Solid Waste,March,35914000,pounds steam,0.00122,mmBtu/pounds steam
1007282,2017,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler A,Municipal Solid Waste,April,31870000,pounds steam,0.00122,mmBtu/pounds steam
1007282,2017,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler A,Municipal Solid Waste,June,,,0.00122,mmBtu/pounds steam
1007282,2017,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler A,Municipal Solid Waste,July,,,0.00122,mmBtu/pounds steam
1007282,2017,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler B,Municipal Solid Waste,January,28010000,pounds steam,0.00122,mmBtu/pounds steam
1007282,2017,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler B,Municipal Solid Waste,November,,,0.00122,mmBtu/pounds steam
